timestamp_ms,current_mA,voltage_mV,ax_x100,ay_x100,az_x100,amag_x100
826226,16,24288,27,-978,39,979
826792,15,24288,15,-984,40,985
827353,11,24288,32,-981,25,981
827914,19,24288,23,-976,41,977
828475,14,24288,32,-980,33,982
829041,16,24288,22,-984,46,985
829602,16,24288,33,-980,42,982
830163,14,24288,31,-978,32,979
830724,14,24288,37,-972,37,974
831290,16,24288,25,-979,43,980
831851,14,24288,29,-980,43,981
832412,19,24288,22,-978,36,979
832973,11,24288,31,-981,45,983
833539,14,24288,25,-978,30,979
834100,17,24288,15,-981,36,982
834663,22,24288,26,-976,33,977
835224,20,24288,23,-981,34,982
835790,15,24288,32,-982,65,985
836351,23,24288,20,-981,48,982
836912,17,24288,18,-984,41,985
837473,15,24288,15,-980,23,980
838039,13,24288,30,-976,30,977
838600,14,24288,19,-982,37,983
839161,16,24288,35,-953,40,954
839722,20,24288,20,-967,42,968
840288,21,24288,2,-977,44,978
840849,22,24288,26,-977,32,978
841410,18,24288,30,-984,31,985
841971,18,24288,28,-981,55,982
842537,20,24288,28,-980,32,981
843098,16,24288,23,-980,40,981
843661,15,24288,29,-980,46,982
844222,6,24288,24,-981,33,982
844788,8,24288,23,-980,40,981
845349,17,24288,24,-979,38,980
845910,26,24288,23,-981,39,982
846471,23,24288,24,-980,39,981
847037,21,24288,22,-980,37,981
847598,17,24288,31,-980,47,982
848159,17,24288,31,-979,43,981
848720,12,24288,25,-980,36,981
849286,14,24288,23,-980,35,981
849847,20,24288,21,-979,43,981
850408,19,24288,21,-980,33,981
850969,19,24288,26,-979,42,980
851535,23,24288,22,-981,38,982
852096,11,24288,17,-979,51,981
852657,14,24288,-31,-984,82,988
853220,19,24288,29,-979,35,981
853786,22,24288,36,-977,32,978
854347,20,24288,26,-978,36,979
854908,21,24288,20,-980,29,981
855469,22,24288,25,-980,42,981
856035,26,24288,15,-981,38,982
856598,18,24288,22,-980,42,982
857159,15,24288,39,-974,25,975
857720,19,24288,19,-980,32,980
858286,17,24288,26,-980,35,981
858847,22,24288,30,-979,32,980
859408,24,24288,11,-985,26,986
859969,17,24288,25,-983,52,985
860535,19,24288,32,-977,37,978
861096,25,24288,15,-983,22,984
861657,25,24288,21,-981,47,982
862220,22,24288,27,-973,32,974
862786,17,24288,31,-974,33,975
863347,14,24288,26,-983,39,984
863908,13,24288,25,-978,36,979
864469,13,24288,27,-980,34,981
865035,19,24288,19,-980,42,981
865596,20,24288,28,-982,33,983
866157,19,24288,28,-979,39,980
866718,26,24288,25,-979,32,980
867284,28,24288,21,-973,43,974
867845,26,24288,23,-973,43,974
868406,10,24288,29,-979,40,981
868967,3,24288,24,-977,32,978
869533,7,24288,32,-971,33,972
870094,6,24288,25,-977,29,977
870655,7,24288,40,-977,27,978
871216,11,24288,20,-976,0,976
871784,3,24288,16,-984,72,987
872345,6,24288,20,-980,27,980
872906,4,24288,32,-969,16,969
873467,6,24288,22,-963,49,965
874033,4,24288,50,-965,60,968
874594,-4,24288,52,-979,36,981
875155,-2,24288,24,-982,50,983
875716,1,24288,28,-980,28,980
876282,0,24288,35,-990,56,992
876843,2,24288,14,-992,-2,992
877404,0,24288,45,-973,42,975
