timestamp_ms,current_mA,voltage_mV,ax_x100,ay_x100,az_x100,amag_x100
141465,11579,24288,101,-966,11,972
142065,12890,24288,53,-1026,14,1027
142664,13297,24288,69,-959,20,962
143269,4955,24288,74,-987,49,991
143869,409,24288,106,-961,31,968
144470,2001,24288,84,-990,-4,994
145071,6987,24288,63,-1021,9,1023
145675,11474,24288,91,-1063,-34,1067
146277,5805,24288,120,-952,19,960
146876,-65,24288,45,-1035,68,1038
147475,-8,24288,73,-985,71,991
148080,359,24288,109,-898,31,905
148679,579,24288,55,-1029,15,1030
149277,5,24288,2,-997,108,1002
149876,-80,24288,63,-925,103,933
150481,-82,24288,5,-1045,91,1049
151085,-141,24288,45,-881,103,888
151684,45,24288,100,-855,155,875
152282,651,24288,96,-952,85,960
152886,858,24288,79,-979,48,984
153486,-212,24288,90,-992,46,997
154085,-184,24288,76,-987,59,991
154685,-237,24288,107,-1017,18,1023
155288,13,24288,94,-967,38,972
155890,3806,24288,72,-977,40,981
156490,12287,24288,47,-1001,16,1002
157092,19407,24288,67,-984,13,986
157698,23080,24288,40,-966,18,967
158297,24379,24288,33,-1000,20,1001
158897,24379,24288,28,-985,10,986
159497,24379,24288,62,-968,7,970
160103,24379,24288,85,-968,28,972
160704,24379,24288,16,-1004,26,1004
161304,24094,24288,50,-966,41,968
161902,21857,24288,89,-967,-1,971
162508,18636,24288,80,-1037,-46,1041
163108,-34,24288,108,-957,39,964
163709,86,24288,74,-987,25,990
164310,2285,24288,117,-989,-12,997
164916,8473,24288,55,-1029,0,1030
165516,16524,24288,81,-1005,-19,1008
166116,22620,24288,97,-1006,-28,1011
166718,24379,24288,30,-997,-13,998
167324,24379,24288,49,-951,66,955
167924,24379,24288,42,-996,8,997
168522,16091,24288,100,-933,13,938
169123,33,24288,85,-973,45,978
169732,810,24288,39,-890,67,893
170333,4776,24288,45,-981,39,983
170933,11669,24288,54,-1004,0,1005
171532,19860,24288,71,-945,52,949
172138,24192,24288,112,-921,-16,928
172738,17944,24288,110,-1016,18,1022
173381,174,24288,76,-977,116,986
173980,1369,24288,20,-1016,76,1020
174585,6519,24288,103,-895,19,902
175188,13773,24288,108,-765,137,784
175788,44,24288,110,-955,108,967
176388,171,24288,125,-962,96,975
176992,-44,24288,90,-972,2,976
177592,-47,24288,66,-989,76,994
178193,0,24288,95,-937,38,942
178793,843,24288,80,-973,19,977
179399,6086,24288,61,-1037,7,1039
179998,14367,24288,105,-928,48,936
180597,21429,24288,42,-998,2,999
181198,24379,24288,53,-1027,-40,1030
181804,24379,24288,21,-948,91,953
182404,24379,24288,140,-928,75,942
183006,24379,24288,121,-879,-18,888
183604,19110,24288,173,-931,38,948
184208,170,24288,38,-1156,-54,1158
184808,1367,24288,64,-1002,6,1004
185407,6359,24288,81,-1012,8,1015
186007,14201,24288,53,-1044,-6,1045
186610,21166,24288,19,-964,12,964
187208,24379,24288,67,-1048,-71,1052
187812,22771,24288,146,-866,58,880
188411,8083,24288,125,-1004,24,1012
189016,6500,24288,3,-1015,121,1022
189614,2,24288,112,-884,95,897
190213,204,24288,87,-1010,-16,1014
190812,520,24288,89,-1013,21,1017
191420,3430,24288,62,-978,29,981
192020,9832,24288,77,-973,-6,976
192621,18035,24288,129,-980,-16,988
193220,23692,24288,51,-965,-7,966
193825,24163,24288,124,-960,-44,969
194426,23933,24288,152,-998,-160,1022
195026,23339,24288,72,-974,-13,976
195627,19823,24288,38,-1102,-23,1103
196231,717,24288,24,-975,65,977
196831,5961,24288,97,-988,-156,1005
197431,9382,24288,98,-1132,-60,1137
198032,17625,24288,18,-1150,52,1151
198639,17809,24288,121,-1107,-48,1114
199238,4616,24288,102,-1003,60,1011
199838,2155,24288,179,-1057,-35,1073
200440,5596,24288,103,-1151,-158,1166
201045,7380,24288,148,-1131,-27,1141
201645,3303,24288,80,-991,35,995
202245,154,24288,105,-913,17,920
202844,1416,24288,53,-1050,-4,1051
203449,-65,24288,142,-890,138,912
204049,125,24288,112,-1018,57,1026
204650,2057,24288,43,-1105,32,1107
205250,4875,24288,200,-930,-204,973
205854,5432,24288,111,-939,99,951
206458,91,24288,70,-875,120,886
207058,-133,24288,82,-964,78,971
207659,-139,24288,63,-1054,15,1057
208264,-143,24288,173,-1004,-9,1019
208864,-137,24288,80,-1142,-72,1147
209466,-143,24288,98,-916,59,923
210067,-153,24288,105,-1107,81,1115
210672,-150,24288,91,-890,48,896
211272,-152,24288,101,-942,100,953
211873,-155,24288,171,-985,-2,1000
212473,-134,24288,111,-972,94,983
213078,-141,24288,95,-958,44,964
213677,20,24288,90,-1033,30,1037
214278,217,24288,99,-987,72,994
214878,2559,24288,11,-1009,121,1016
215483,6747,24288,136,-972,3,982
216082,2395,24288,-25,-1047,65,1050
216683,8563,24288,73,-1003,-14,1006
217285,16620,24288,76,-927,53,932
217892,22669,24288,42,-979,59,982
218491,24379,24288,20,-1032,-4,1032
219089,24365,24288,57,-996,17,998
219689,24264,24288,80,-900,78,907
220293,24067,24288,47,-1051,71,1054
220892,13914,24288,126,-1023,-1,1031
221492,15237,24288,143,-878,-35,891
222091,22747,24288,34,-948,37,949
222695,23575,24288,9,-1054,-31,1055
223295,21555,24288,89,-936,-79,944
223894,18199,24288,107,-938,-77,948
224493,-122,24288,260,-807,14,848
225102,420,24288,17,-1056,129,1064
225701,1981,24288,170,-900,-15,916
226301,7600,24288,14,-926,103,932
226903,15006,24288,185,-852,58,874
227507,21576,24288,117,-1073,-79,1083
228108,22419,24288,138,-944,-12,954
228708,13193,24288,-20,-1142,-9,1142
229310,2512,24288,85,-899,-30,903
229915,1827,24288,162,-907,38,922
230515,-211,24288,-8,-1032,230,1057
231115,-268,24288,46,-1069,-100,1074
231715,-145,24288,118,-979,21,986
232320,413,24288,147,-748,148,777
232921,106,24288,198,-806,20,830
233521,-907,24288,28,-978,41,980
234120,-358,24288,141,-994,-65,1006
234726,798,24288,137,-978,-32,988
235326,1616,24288,87,-1096,-95,1104
235930,2974,24288,96,-513,208,562
236530,10,24288,65,-1028,20,1031
237135,102,24288,-20,-1078,68,1080
237735,2008,24288,138,-845,164,872
238335,6301,24288,6,-1149,-62,1150
238935,3109,24288,65,-849,75,854
239541,-89,24288,486,-803,265,976
240143,-73,24288,175,-1130,-73,1146
240743,324,24288,48,-1082,14,1084
241343,357,24288,107,-918,116,932
241948,-129,24288,70,-979,92,986
242549,-140,24288,63,-944,89,950
243149,-50,24288,63,-1144,-123,1152
243753,-16,24288,184,-1012,-56,1030
244358,-428,24288,118,-1034,-106,1046
245000,-807,24288,180,-1053,-56,1070
245600,-582,24288,161,-1186,-62,1199
246200,-608,24288,219,-1080,-145,1112
246804,-353,24288,70,-1087,2,1089
247405,-691,24288,166,-992,-140,1015
248005,-918,24288,193,-883,31,905
248606,-466,24288,157,-944,24,957
249210,-403,24288,179,-1002,42,1018
249810,-656,24288,192,-826,-56,850
250410,-235,24288,56,-1040,62,1043
251011,1631,24288,120,-870,-50,879
251616,-520,24288,117,-973,25,981
252216,-478,24288,111,-869,110,883
252816,1952,24288,34,-1121,-90,1125
253418,7106,24288,73,-836,121,848
254024,15224,24288,146,-798,125,821
254623,13900,24288,-41,-1071,142,1081
255223,-483,24288,-49,-994,-72,997
255821,160,24288,17,-1014,188,1032
256425,-32,24288,58,-1084,-41,1086
257024,-107,24288,126,-936,51,946
257624,-113,24288,122,-1080,-19,1087
258223,-132,24288,28,-1033,40,1034
258827,-150,24288,76,-1027,84,1033
259426,-157,24288,182,-917,23,935
260024,-152,24288,158,-819,39,835
260625,-158,24288,209,-983,-15,1005
261229,-165,24288,172,-933,-48,950
261836,-150,24288,91,-937,41,942
262436,-154,24288,356,-888,0,956
263038,-225,24288,20,-957,61,960
263644,-235,24288,-7,-1091,115,1098
264244,-231,24288,287,-847,70,898
264845,-248,24288,5,-1192,142,1201
265444,-238,24288,77,-914,6,917
266049,-231,24288,60,-993,96,999
266650,-219,24288,148,-854,121,875
267251,-234,24288,151,-783,212,825
267851,-227,24288,143,-1004,141,1024
268456,-221,24288,127,-917,87,929
269056,-207,24288,102,-957,91,966
269655,-150,24288,231,-743,216,808
270257,-168,24288,172,-1021,18,1036
270865,-159,24288,168,-931,73,949
271466,-145,24288,180,-912,22,930
272066,-131,24288,161,-922,92,940
272666,-138,24288,175,-957,111,979
273272,-139,24288,147,-966,80,980
273873,-132,24288,146,-978,89,993
274473,-126,24288,99,-978,39,984
275073,-127,24288,108,-977,26,983
275678,-128,24288,97,-977,39,983
276277,-134,24288,92,-973,50,979
276878,-131,24288,107,-977,15,983
277478,-128,24288,104,-972,50,979
278084,-127,24288,159,-968,140,991
278683,-125,24288,80,-983,67,988
279283,-125,24288,96,-975,41,981
279890,-126,24288,97,-970,38,976
280495,-121,24288,101,-973,47,979
281096,-125,24288,106,-975,41,982
281697,-121,24288,103,-974,42,981
282296,-122,24288,104,-976,39,982
282902,-119,24288,100,-975,43,981
283502,-117,24288,101,-979,48,985
284103,-122,24288,104,-976,42,982
284703,-123,24288,102,-978,32,983
285307,-118,24288,98,-970,48,976
285907,-124,24288,112,-976,30,983
286508,-128,24288,110,-976,40,983
287108,-126,24288,106,-976,38,982
287714,-128,24288,107,-975,40,982
288313,-128,24288,106,-974,39,981
288912,-130,24288,107,-975,33,982
289515,-129,24288,102,-977,42,983
290119,-115,24288,109,-975,41,982
290720,-123,24288,103,-976,40,982
291319,-124,24288,107,-970,40,977
291918,-124,24288,101,-974,41,981
292522,-125,24288,99,-977,43,983
293123,-120,24288,105,-976,44,983
293722,-121,24288,106,-976,43,983
294322,-128,24288,103,-973,40,979
294925,-126,24288,112,-969,17,975
295523,-127,24288,116,-970,17,977
296123,-130,24288,92,-977,54,983
296722,-126,24288,109,-980,49,987
297327,-130,24288,119,-974,31,982
297926,-133,24288,97,-978,62,984
298531,-132,24288,84,-946,219,974
299132,-135,24288,-19,-1011,-25,1012
299737,-125,24288,133,-951,-6,961
300338,-128,24288,29,-985,-30,986
300938,-131,24288,102,-973,0,978
301538,-138,24288,151,-921,35,934
302142,-125,24288,160,-957,31,970
302743,-128,24288,70,-985,30,988
303343,-125,24288,34,-994,98,1000
303944,-132,24288,187,-964,61,984
304549,-125,24288,213,-1000,-3,1023
305150,-115,24288,53,-969,103,976
305751,-122,24288,62,-971,83,977
306351,-117,24288,81,-974,63,980
306957,-128,24288,99,-972,44,978
307560,-124,24288,109,-974,43,981
308160,-128,24288,106,-977,37,983
308760,-126,24288,117,-969,37,977
309365,-129,24288,96,-978,48,983
309966,-125,24288,120,-967,45,975
310567,-130,24288,109,-970,39,977
311167,-125,24288,67,-1016,24,1018
311771,-122,24288,128,-979,-5,987
312372,-121,24288,109,-985,45,992
312972,-125,24288,95,-981,42,986
313573,-124,24288,128,-977,7,985
314178,-128,24288,83,-937,-40,942
314778,-129,24288,158,-988,23,1001
315378,-121,24288,113,-963,68,972
315978,-117,24288,88,-979,92,988
316630,-124,24288,137,-942,-18,953
317229,-128,24288,120,-1005,56,1014
317829,-122,24288,131,-984,38,994
318429,-115,24288,91,-975,60,981
319035,-120,24288,71,-967,13,969
319635,-136,24288,133,-959,28,968
320235,-133,24288,110,-966,63,974
320834,-128,24288,79,-983,58,988
321440,-132,24288,82,-987,25,990
322040,-121,24288,91,-968,38,973
322641,-130,24288,97,-976,45,982
323244,-131,24288,97,-975,39,980
323849,-130,24288,105,-978,32,984
324450,-123,24288,104,-977,44,983
325050,-119,24288,108,-974,42,980
325652,-121,24288,110,-973,41,980
326256,-120,24288,106,-975,39,982
326855,-119,24288,104,-974,47,980
327455,-122,24288,108,-974,41,981
328054,-118,24288,107,-977,44,984
328659,-126,24288,101,-976,42,983
329258,-119,24288,104,-975,45,981
329858,-122,24288,105,-977,39,983
330457,-128,24288,108,-974,36,981
331062,-120,24288,105,-976,40,983
331661,-117,24288,111,-977,37,984
332260,-119,24288,106,-975,40,982
332859,-114,24288,106,-974,40,981
333463,-121,24288,110,-975,36,982
334063,-118,24288,108,-974,36,981
334665,-117,24288,107,-976,36,982
335270,-118,24288,106,-974,41,981
335875,-122,24288,109,-975,41,982
336475,-120,24288,110,-976,38,983
337075,-116,24288,107,-975,37,981
337674,-119,24288,105,-977,42,984
338281,-124,24288,108,-976,39,983
338881,-129,24288,104,-976,39,982
339482,-123,24288,109,-976,39,983
340081,-125,24288,107,-976,39,983
340687,-127,24288,106,-977,35,984
341287,-128,24288,108,-973,39,980
341888,-131,24288,107,-975,42,982
342488,-124,24288,106,-977,35,984
343093,-121,24288,106,-976,39,982
343696,-121,24288,107,-976,38,982
344296,-122,24288,105,-977,41,983
344897,-120,24288,106,-975,38,982
345502,-118,24288,106,-975,38,981
346103,-116,24288,108,-976,38,983
346704,-118,24288,93,-978,63,984
347304,-127,24288,100,-974,43,980
347910,-125,24288,99,-975,37,981
348510,-123,24288,110,-975,36,982
349110,-128,24288,117,-977,37,985
349710,-129,24288,102,-970,18,976
