timestamp_ms,current_mA,voltage_mV,ax_x100,ay_x100,az_x100,amag_x100
238446,5004,24288,75,-975,131,987
239016,6563,24288,111,-950,83,960
239586,6907,24288,129,-933,83,945
240162,9512,24288,97,-945,94,954
240733,9596,24288,113,-1070,87,1079
241308,9512,24288,54,-1020,131,1030
241879,6352,24288,101,-951,147,968
242455,4400,24288,37,-1007,183,1025
243026,1440,24288,28,-920,210,944
243597,33,24288,109,-971,59,979
244169,97,24288,226,-820,37,852
244743,568,24288,163,-926,19,940
245313,4712,24288,81,-1016,136,1028
245882,13309,24288,109,-929,51,937
246452,19207,24288,61,-1037,81,1042
247027,16344,24288,115,-1044,-17,1051
247597,13743,24288,190,-770,120,803
248167,21,24288,155,-957,36,970
248737,285,24288,125,-1058,63,1067
249312,1972,24288,74,-1026,44,1030
249881,7531,24288,252,-871,5,907
250450,11155,24288,27,-858,250,895
251020,9807,24288,41,-983,29,985
251594,13457,24288,170,-942,57,958
252164,-1,24288,134,-1013,70,1025
252737,6,24288,154,-983,111,1002
253308,4,24288,79,-969,118,979
253884,100,24288,135,-863,140,884
254455,927,24288,135,-1003,57,1014
255026,3841,24288,226,-696,100,739
255596,-62,24288,313,-879,67,936
256171,-67,24288,121,-881,122,898
256742,-30,24288,78,-1131,110,1140
257314,-48,24288,158,-1043,109,1061
257885,-45,24288,137,-985,74,997
258461,203,24288,125,-870,93,884
259036,3817,24288,164,-1010,47,1024
259607,10950,24288,255,-970,-104,1009
260177,14434,24288,96,-1008,112,1019
260752,13447,24288,185,-928,-26,947
261325,-67,24288,44,-1008,142,1019
261896,29,24288,99,-951,108,963
262466,-91,24288,96,-977,38,982
263042,-64,24288,159,-940,51,955
263613,-25,24288,122,-951,93,963
264184,-85,24288,119,-958,104,971
264755,-90,24288,90,-974,106,984
265331,581,24288,118,-950,90,962
265901,5007,24288,82,-979,107,988
266471,12850,24288,64,-995,74,1000
267042,20867,24288,91,-968,17,972
267618,24712,24288,36,-914,109,921
268188,24795,24288,15,-1032,119,1039
268759,24795,24288,56,-975,19,977
269330,24795,24288,65,-895,88,902
269908,24795,24288,114,-1041,48,1049
270479,22325,24288,101,-825,140,843
271050,-92,24288,161,-867,141,893
271620,-133,24288,4,-855,184,874
272195,-142,24288,129,-913,42,923
272766,89,24288,159,-1001,27,1014
273337,2711,24288,-18,-908,245,941
273907,9179,24288,164,-983,19,997
274483,16925,24288,14,-908,92,913
275056,23519,24288,142,-871,110,889
275627,24795,24288,115,-807,96,821
276198,24795,24288,210,-872,-27,897
276777,24795,24288,67,-994,36,997
277348,24795,24288,14,-997,123,1005
277919,24739,24288,82,-870,139,885
278491,24673,24288,-68,-874,309,930
279066,24371,24288,72,-932,87,939
279636,24795,24288,2,-994,118,1001
280206,24740,24288,80,-1120,4,1123
280776,24045,24288,46,-1001,73,1005
281351,23966,24288,-2,-969,73,971
281921,23536,24288,38,-1068,-24,1069
282490,23280,24288,22,-1073,207,1094
283060,23119,24288,57,-1056,26,1058
283635,22886,24288,145,-1045,-87,1059
284204,22653,24288,232,-907,-99,941
284774,22666,24288,47,-890,84,895
285344,22082,24288,18,-849,127,859
285919,21519,24288,34,-1173,7,1174
286492,21058,24288,173,-957,-43,974
287063,20379,24288,179,-962,-31,979
287634,20292,24288,114,-983,72,993
288209,19644,24288,332,-958,74,1017
288780,5111,24288,10,-946,223,972
289351,76,24288,72,-1287,40,1290
289921,-1,24288,216,-1109,-136,1138
290497,101,24288,1,-1182,135,1190
291068,585,24288,177,-1005,71,1023
291639,2725,24288,160,-1037,20,1050
292210,7965,24288,-50,-993,111,1001
292786,4301,24288,187,-961,49,981
293357,-103,24288,116,-1220,38,1226
293927,-86,24288,151,-908,121,929
294502,-70,24288,90,-858,135,873
295080,-73,24288,-74,-1212,258,1241
295651,-65,24288,247,-980,71,1013
296222,-73,24288,-88,-1038,281,1079
296795,-77,24288,128,-903,174,928
297371,-84,24288,128,-842,134,862
297942,-93,24288,-51,-981,346,1042
298512,-94,24288,241,-1454,-240,1493
299082,-101,24288,179,-780,182,821
299658,-101,24288,194,-1092,-218,1130
300228,-118,24288,78,-1009,115,1018
300799,-106,24288,57,-910,219,938
301370,-125,24288,-35,-1104,157,1115
301946,-132,24288,66,-932,125,943
302517,-135,24288,161,-1013,97,1031
303130,-126,24288,171,-720,150,755
303700,-72,24288,162,-1084,36,1096
304275,115,24288,78,-1028,48,1032
304845,1284,24288,87,-1072,61,1077
305416,7275,24288,9,-913,139,924
305987,14401,24288,72,-1043,66,1047
306563,-134,24288,102,-1169,31,1174
307134,5,24288,50,-1026,115,1034
307704,799,24288,68,-1019,98,1026
308275,3425,24288,142,-954,155,977
308851,10666,24288,82,-1062,50,1067
309421,3550,24288,99,-918,114,930
309992,91,24288,49,-1032,190,1051
310562,1371,24288,159,-859,128,883
311138,5590,24288,-28,-1187,124,1194
311715,13085,24288,-68,-1086,197,1106
312285,1779,24288,-57,-1109,99,1115
312854,5862,24288,68,-848,184,871
313428,11878,24288,84,-1089,8,1093
313998,13738,24288,84,-1019,-36,1023
314567,11842,24288,-2,-1134,30,1135
315137,12601,24288,-40,-1118,129,1126
315711,8242,24288,171,-834,60,854
316281,1065,24288,197,-760,197,809
316853,-146,24288,-8,-946,224,972
317423,-51,24288,164,-1028,67,1043
317997,-176,24288,160,-960,87,977
318566,-3,24288,-37,-931,102,937
319136,810,24288,227,-924,21,952
319705,-225,24288,115,-1005,57,1013
320279,-225,24288,101,-1075,-17,1080
320849,-198,24288,188,-895,8,915
321420,-162,24288,98,-976,63,983
321991,-168,24288,69,-894,208,921
322567,-191,24288,168,-945,63,962
323138,-196,24288,44,-982,107,989
323708,-203,24288,93,-919,117,931
324278,-213,24288,33,-890,205,914
324854,-206,24288,155,-671,323,761
325424,-107,24288,188,-946,64,967
325995,-91,24288,149,-1035,4,1046
326565,-102,24288,160,-876,-45,892
327141,-78,24288,118,-742,305,812
327712,-64,24288,134,-833,212,870
328285,-66,24288,-105,-1073,326,1126
328856,-66,24288,281,-985,12,1024
329435,-73,24288,41,-1085,89,1089
330006,-63,24288,178,-969,30,986
330576,-68,24288,101,-971,46,977
331147,-64,24288,73,-937,115,947
331722,-67,24288,112,-933,106,946
332293,-70,24288,142,-878,142,901
332864,-93,24288,64,-893,116,903
333435,-76,24288,92,-917,41,922
334011,-87,24288,36,-934,149,947
334582,-79,24288,71,-901,121,912
335152,-86,24288,156,-1061,96,1077
335723,-91,24288,106,-963,59,970
336300,-96,24288,146,-1063,45,1074
336871,-101,24288,142,-948,43,960
337445,-106,24288,162,-858,65,876
338016,-99,24288,48,-786,149,801
338592,-104,24288,70,-1153,91,1159
339163,-103,24288,-1,-947,193,967
339734,-100,24288,233,-1061,61,1088
340304,-96,24288,100,-877,104,889
340880,-106,24288,-11,-1069,233,1094
341451,-106,24288,116,-886,54,896
342021,-100,24288,76,-986,132,998
342592,-93,24288,-18,-1074,211,1095
343168,76,24288,152,-949,86,965
343739,393,24288,-20,-988,132,997
344310,-81,24288,-125,-978,383,1058
344881,-123,24288,184,-796,87,821
345459,-130,24288,130,-909,114,925
346028,-132,24288,274,-759,-62,810
346598,-129,24288,-23,-1091,185,1107
347172,-131,24288,140,-947,50,959
347747,-135,24288,58,-950,164,966
348317,-140,24288,215,-772,153,816
348887,-140,24288,147,-951,113,969
349457,-151,24288,142,-882,118,901
350032,-152,24288,211,-834,89,865
350602,-158,24288,27,-915,199,937
351171,-149,24288,171,-800,94,824
351740,-148,24288,68,-982,139,995
352315,-150,24288,26,-1094,129,1101
352885,-159,24288,1,-1114,123,1121
353455,-160,24288,22,-1129,101,1134
354028,-168,24288,21,-1038,130,1046
354604,-178,24288,38,-1005,109,1012
355175,-180,24288,103,-1242,89,1249
355746,-80,24288,175,-1308,-136,1326
356317,-48,24288,92,-954,127,967
356892,-47,24288,-36,-905,270,946
357462,-46,24288,155,-1062,41,1074
358033,-50,24288,48,-945,161,960
358606,-50,24288,40,-994,155,1006
359182,-51,24288,121,-916,142,935
359753,-64,24288,145,-972,96,988
360324,-60,24288,110,-935,81,945
360895,-57,24288,139,-858,107,876
361471,-54,24288,101,-1041,149,1056
362041,-53,24288,229,-912,-42,941
362613,-48,24288,2,-848,262,887
363183,-100,24288,259,-875,93,917
363759,43,24288,133,-984,19,993
364330,2,24288,133,-972,65,983
364905,-4,24288,236,-872,71,907
365476,-9,24288,-40,-1255,4,1255
366052,-5,24288,153,-1072,-21,1084
366623,-27,24288,154,-1201,-137,1218
367193,-67,24288,97,-1084,32,1089
367763,-74,24288,150,-872,38,886
368338,-49,24288,69,-904,118,914
368909,-35,24288,115,-1009,93,1020
369479,-46,24288,159,-994,87,1011
370050,-130,24288,17,-1002,22,1002
370626,-84,24288,171,-983,39,999
371240,-46,24288,199,-976,42,997
371810,-54,24288,113,-1124,-58,1131
372380,-55,24288,99,-999,65,1006
372955,-45,24288,97,-1001,53,1007
373526,-46,24288,84,-923,114,934
374096,74,24288,12,-964,155,976
374667,367,24288,78,-923,84,930
375243,4043,24288,-3,-1080,89,1083
375816,10898,24288,153,-823,102,843
376386,18972,24288,136,-947,-6,957
376956,13700,24288,208,-833,78,862
377531,18105,24288,199,-951,-29,973
378101,24795,24288,222,-774,123,815
378672,21360,24288,34,-1112,180,1127
379242,12147,24288,43,-1192,51,1194
379820,12055,24288,-37,-885,238,917
380390,7868,24288,-112,-1313,268,1345
380959,1597,24288,131,-995,201,1024
381529,121,24288,39,-1155,93,1159
382107,290,24288,204,-1136,-96,1159
382676,1998,24288,261,-719,341,838
383245,7597,24288,39,-885,161,900
383815,14396,24288,136,-1029,-59,1040
384389,21164,24288,193,-791,222,844
384959,23115,24288,22,-960,189,979
385529,23298,24288,187,-856,29,877
386098,22899,24288,186,-981,7,999
386673,23264,24288,271,-1007,-3,1043
387243,22858,24288,169,-859,162,891
387831,-29,24288,187,-878,23,898
388419,94,24288,-190,-1193,136,1216
389011,508,24288,119,-796,211,832
389599,3790,24288,198,-914,126,943
390188,12612,24288,91,-950,-20,955
390775,21757,24288,33,-1076,66,1079
391367,24026,24288,179,-997,-40,1014
391954,24079,24288,26,-1205,60,1206
392542,23342,24288,135,-1014,-32,1024
393130,23058,24288,224,-922,93,953
393723,22925,24288,99,-789,74,799
394309,22627,24288,53,-944,45,947
394897,22312,24288,130,-759,362,851
395484,21948,24288,252,-725,214,797
396077,19101,24288,46,-1049,130,1058
396668,-12,24288,11,-1132,149,1142
397255,58,24288,126,-940,183,966
397844,309,24288,234,-848,117,888
398437,48,24288,140,-1053,47,1064
399025,73,24288,234,-855,139,897
399613,69,24288,159,-933,69,949
400205,3,24288,47,-915,266,954
400797,28,24288,128,-1100,24,1107
401386,-44,24288,66,-1086,98,1093
401974,51,24288,120,-798,92,812
402561,73,24288,64,-1053,139,1064
403154,49,24288,134,-1048,3,1057
403741,58,24288,40,-1060,112,1067
404329,53,24288,24,-1113,74,1115
404917,55,24288,223,-879,26,907
405512,34,24288,147,-906,132,927
406099,56,24288,219,-984,-3,1008
406687,45,24288,146,-901,72,915
407274,46,24288,108,-1044,94,1054
407868,53,24288,77,-983,139,996
408456,179,24288,83,-916,149,932
409043,1268,24288,96,-1011,35,1016
409631,6887,24288,18,-926,131,935
410223,15248,24288,88,-1030,24,1034
410811,9824,24288,97,-927,71,935
411400,6465,24288,133,-968,77,980
411988,7690,24288,14,-1123,-36,1124
412580,14130,24288,163,-812,139,840
413168,19304,24288,92,-1031,-40,1036
413755,16780,24288,115,-1000,39,1008
414345,9086,24288,18,-1122,121,1129
414937,2482,24288,30,-1096,110,1102
415523,20,24288,61,-1035,81,1040
416110,98,24288,112,-920,50,928
416696,690,24288,55,-996,154,1009
417288,1133,24288,12,-1201,86,1204
417875,1177,24288,194,-769,134,805
418468,285,24288,-5,-953,28,953
419055,378,24288,78,-924,121,935
419645,233,24288,123,-843,221,880
420233,145,24288,16,-1084,162,1096
420818,-85,24288,259,-821,117,869
421405,-54,24288,-35,-1034,35,1035
421998,-90,24288,-37,-1087,91,1091
422584,-63,24288,287,-973,-19,1014
423174,-56,24288,146,-1023,43,1034
423761,61,24288,73,-940,59,945
424354,1373,24288,65,-1063,59,1066
424942,7602,24288,44,-1042,102,1048
425531,15507,24288,156,-839,94,859
426118,22932,24288,-35,-1037,127,1045
426712,24726,24288,64,-1025,42,1028
427298,24412,24288,123,-775,212,813
427886,22698,24288,74,-978,148,992
428475,24008,24288,67,-977,-86,983
429067,17276,24288,356,-903,-80,974
429655,17377,24288,-15,-1086,22,1086
430242,20181,24288,-69,-1006,117,1015
430829,23964,24288,97,-977,66,984
431425,23622,24288,-107,-1223,100,1232
432013,22979,24288,229,-940,-189,986
432600,19328,24288,155,-961,194,992
433188,11683,24288,197,-973,24,994
433779,5534,24288,16,-995,82,998
434367,-145,24288,177,-999,137,1024
434956,-154,24288,135,-959,176,985
435543,-116,24288,-21,-1034,190,1052
436136,-201,24288,0,-1091,35,1091
436728,-261,24288,94,-1013,71,1020
437316,-225,24288,154,-999,84,1014
437905,-91,24288,8,-1020,50,1021
438497,16,24288,115,-908,18,916
439085,-30,24288,130,-1246,-115,1258
439672,-60,24288,68,-998,-106,1006
440303,-80,24288,-75,-1091,106,1099
440896,-110,24288,118,-1102,56,1110
441482,-45,24288,186,-973,-25,992
442069,-48,24288,208,-920,-181,961
442656,-68,24288,-28,-1011,215,1034
443250,-104,24288,-81,-821,354,898
443838,-9,24288,-48,-742,351,822
444425,-9,24288,24,-837,288,886
445011,-25,24288,170,-756,83,779
445603,-89,24288,310,-857,-13,911
446191,-358,24288,71,-1028,66,1033
446779,-547,24288,25,-1190,118,1197
447366,-399,24288,-57,-1158,129,1167
447958,-449,24288,202,-813,138,849
448545,-781,24288,32,-911,103,917
449134,-84,24288,135,-1058,127,1074
449721,-755,24288,26,-1099,65,1101
450313,-689,24288,140,-1032,-232,1067
450898,-341,24288,98,-852,51,860
451484,-598,24288,-106,-1153,118,1164
452071,-538,24288,-76,-1291,129,1300
452663,-609,24288,172,-996,12,1010
453250,-899,24288,-12,-1185,14,1185
453836,-374,24288,238,-768,79,808
454426,-618,24288,192,-840,104,869
455017,-655,24288,144,-1042,-43,1053
455604,-816,24288,-35,-1106,202,1124
456191,-488,24288,58,-1079,215,1102
456777,-1094,24288,203,-712,-41,742
457371,-690,24288,188,-994,102,1017
457959,-453,24288,-22,-1057,132,1066
458546,-1316,24288,-39,-1006,245,1036
459134,201,24288,36,-990,156,1003
459727,180,24288,50,-963,105,971
460314,163,24288,69,-1122,79,1127
460901,130,24288,59,-962,150,975
461490,115,24288,102,-988,68,996
462084,48,24288,189,-1014,87,1035
