timestamp_ms,source_timestamp_ms,current_mA,voltage_mV,motor_temperature_C,motor_temperature_valid,wheel_speed_valid,wheel_speed_kph,wheel_rpm,wheel_spoke_count,ax_x100,ay_x100,az_x100,amag_x100,source_file
6744,2628168,30,24289,47.02,1,1,0.0,0.0,31038,126,-964,-76,975,2026-08-06-00-38.csv
7041,2628465,36,24289,46.96,1,1,0.0,0.0,31038,138,-973,-49,983,2026-08-06-00-38.csv
7340,2628764,40,24289,47.0,1,1,0.0,0.0,31038,133,-978,-69,989,2026-08-06-00-38.csv
7648,2629072,40,24289,46.94,1,1,0.0,0.0,31038,145,-965,-73,979,2026-08-06-00-38.csv
7942,2629366,44,24289,46.94,1,1,0.0,0.0,31038,114,-969,-28,977,2026-08-06-00-38.csv
8243,2629667,40,24289,46.92,1,1,0.0,0.0,31038,123,-971,-43,980,2026-08-06-00-38.csv
8539,2629963,45,24289,46.94,1,1,0.0,0.0,31038,158,-963,-75,979,2026-08-06-00-38.csv
8834,2630258,47,24289,46.9,1,1,0.0,0.0,31038,134,-970,-59,981,2026-08-06-00-38.csv
9139,2630563,42,24289,46.87,1,1,0.0,0.0,31038,134,-972,-89,986,2026-08-06-00-38.csv
9442,2630866,37,24289,46.89,1,1,0.0,0.0,31038,142,-962,-82,976,2026-08-06-00-38.csv
9747,2631171,29,24289,46.9,1,1,0.0,0.0,31038,149,-962,-97,978,2026-08-06-00-38.csv
10047,2631471,37,24289,46.94,1,1,0.0,0.0,31038,129,-967,-61,977,2026-08-06-00-38.csv
10407,2631831,31,24289,46.81,1,1,0.0,0.0,31038,128,-980,-49,990,2026-08-06-00-38.csv
10707,2632131,35,24289,46.95,1,1,0.0,0.0,31038,125,-969,-64,979,2026-08-06-00-38.csv
11003,2632427,36,24289,46.86,1,1,0.0,0.0,31038,129,-965,-59,976,2026-08-06-00-38.csv
11309,2632733,35,24289,46.96,1,1,0.0,0.0,31038,131,-972,-47,981,2026-08-06-00-38.csv
11614,2633038,38,24289,46.85,1,1,0.0,0.0,31038,125,-967,-84,978,2026-08-06-00-38.csv
11908,2633332,30,24289,46.88,1,1,0.0,0.0,31038,140,-969,-63,981,2026-08-06-00-38.csv
12202,2633626,25,24289,46.9,1,1,0.0,0.0,31038,131,-967,-60,978,2026-08-06-00-38.csv
12500,2633924,36,24289,46.9,1,1,0.0,0.0,31038,115,-971,-55,979,2026-08-06-00-38.csv
12797,2634221,32,24289,46.98,1,1,0.0,0.0,31038,138,-968,-70,980,2026-08-06-00-38.csv
13096,2634520,31,24289,47.02,1,1,0.0,0.0,31038,137,-971,-54,982,2026-08-06-00-38.csv
13401,2634825,20,24289,47.0,1,1,0.0,0.0,31038,133,-972,-60,983,2026-08-06-00-38.csv
13701,2635125,28,24289,47.02,1,1,0.0,0.0,31038,138,-970,-58,981,2026-08-06-00-38.csv
14003,2635427,31,24289,46.97,1,1,0.0,0.0,31038,127,-970,-58,980,2026-08-06-00-38.csv
14309,2635733,29,24289,46.99,1,1,0.0,0.0,31038,125,-969,-62,979,2026-08-06-00-38.csv
14621,2636045,43,24289,46.94,1,1,0.0,0.0,31038,133,-968,-61,979,2026-08-06-00-38.csv
14922,2636346,33,24289,46.88,1,1,0.0,0.0,31038,137,-969,-59,980,2026-08-06-00-38.csv
15293,2636717,37,24289,46.83,1,1,0.0,0.0,31038,131,-969,-59,980,2026-08-06-00-38.csv
15596,2637020,36,24289,46.79,1,1,0.0,0.0,31038,127,-973,-50,982,2026-08-06-00-38.csv
15894,2637318,31,24289,46.75,1,1,0.0,0.0,31038,137,-968,-65,980,2026-08-06-00-38.csv
16193,2637617,38,24289,46.71,1,1,0.0,0.0,31038,136,-969,-54,980,2026-08-06-00-38.csv
16502,2637926,36,24289,46.65,1,1,0.0,0.0,31038,133,-970,-57,980,2026-08-06-00-38.csv
16807,2638231,35,24289,46.66,1,1,0.0,0.0,31038,135,-969,-57,980,2026-08-06-00-38.csv
17109,2638533,40,24289,46.66,1,1,0.0,0.0,31038,133,-970,-60,981,2026-08-06-00-38.csv
17411,2638835,27,24289,46.67,1,1,0.0,0.0,31038,133,-968,-60,979,2026-08-06-00-38.csv
17719,2639143,33,24289,46.71,1,1,0.0,0.0,31038,135,-969,-57,980,2026-08-06-00-38.csv
18031,2639455,36,24289,46.67,1,1,0.0,0.0,31038,132,-969,-58,980,2026-08-06-00-38.csv
18340,2639764,29,24289,46.69,1,1,0.0,0.0,31038,132,-971,-59,981,2026-08-06-00-38.csv
18649,2640073,29,24289,46.7,1,1,0.0,0.0,31038,137,-969,-55,980,2026-08-06-00-38.csv
18961,2640385,25,24289,46.67,1,1,0.0,0.0,31038,130,-970,-56,981,2026-08-06-00-38.csv
19268,2640692,12,24289,46.67,1,1,0.0,0.0,31038,136,-967,-64,979,2026-08-06-00-38.csv
19577,2641001,31,24289,46.69,1,1,0.0,0.0,31038,156,-963,-70,978,2026-08-06-00-38.csv
19886,2641310,32,24289,46.73,1,1,0.0,0.0,31038,145,-969,-58,981,2026-08-06-00-38.csv
20250,2641674,29,24289,46.73,1,1,0.0,0.0,31038,129,-966,-66,977,2026-08-06-00-38.csv
20557,2641981,34,24289,46.75,1,1,0.0,0.0,31038,141,-971,-53,982,2026-08-06-00-38.csv
20858,2642282,29,24289,46.75,1,1,0.0,0.0,31038,131,-969,-48,979,2026-08-06-00-38.csv
21169,2642593,35,24289,46.77,1,1,0.0,0.0,31038,113,-975,-51,983,2026-08-06-00-38.csv
21478,2642902,29,24289,46.75,1,1,0.0,0.0,31038,135,-970,-55,981,2026-08-06-00-38.csv
21784,2643208,31,24289,46.81,1,1,0.0,0.0,31038,121,-970,-46,978,2026-08-06-00-38.csv
22095,2643519,46,24289,46.81,1,1,0.0,0.0,31038,140,-972,-50,984,2026-08-06-00-38.csv
22401,2643825,28,24289,46.82,1,1,0.0,0.0,31038,130,-969,-54,980,2026-08-06-00-38.csv
22713,2644137,26,24289,46.82,1,1,0.0,0.0,31038,129,-968,-52,978,2026-08-06-00-38.csv
23024,2644448,41,24289,46.81,1,1,0.0,0.0,31038,119,-968,-102,981,2026-08-06-00-38.csv
23333,2644757,44,24289,46.8,1,1,0.0,0.0,31038,149,-969,-52,981,2026-08-06-00-38.csv
23645,2645069,44,24289,46.83,1,1,0.0,0.0,31038,174,-987,-83,1006,2026-08-06-00-38.csv
23953,2645377,34,24289,46.81,1,1,0.0,0.0,31038,130,-969,-74,980,2026-08-06-00-38.csv
24315,2645739,38,24289,46.71,1,1,0.0,0.0,31038,127,-971,-63,981,2026-08-06-00-38.csv
24614,2646038,25,24289,46.72,1,1,0.0,0.0,31038,134,-973,-53,984,2026-08-06-00-38.csv
24903,2646327,21,24289,46.73,1,1,0.0,0.0,31038,140,-967,-55,979,2026-08-06-00-38.csv
25259,2646683,22,24289,46.75,1,1,0.0,0.0,31038,141,-968,-55,980,2026-08-06-00-38.csv
25554,2646978,23,24289,46.72,1,1,0.0,0.0,31038,138,-968,-61,980,2026-08-06-00-38.csv
25844,2647268,24,24289,46.75,1,1,0.0,0.0,31038,136,-968,-61,979,2026-08-06-00-38.csv
26133,2647557,32,24289,46.79,1,1,0.0,0.0,31038,152,-968,-58,981,2026-08-06-00-38.csv
26431,2647855,31,24289,46.78,1,1,0.0,0.0,31038,122,-968,-62,978,2026-08-06-00-38.csv
26721,2648145,29,24289,46.79,1,1,0.0,0.0,31038,127,-975,-40,984,2026-08-06-00-38.csv
27014,2648438,27,24289,46.73,1,1,0.0,0.0,31038,136,-970,-73,982,2026-08-06-00-38.csv
27311,2648735,32,24289,46.75,1,1,0.0,0.0,31038,135,-966,-66,977,2026-08-06-00-38.csv
27606,2649030,30,24289,46.77,1,1,0.0,0.0,31038,134,-969,-57,980,2026-08-06-00-38.csv
27899,2649323,23,24289,46.77,1,1,0.0,0.0,31038,131,-969,-60,980,2026-08-06-00-38.csv
28192,2649616,26,24289,46.78,1,1,0.0,0.0,31038,133,-972,-56,982,2026-08-06-00-38.csv
28494,2649918,31,24289,46.79,1,1,0.0,0.0,31038,133,-969,-61,980,2026-08-06-00-38.csv
28789,2650213,23,24289,46.81,1,1,0.0,0.0,31038,135,-968,-63,979,2026-08-06-00-38.csv
29085,2650509,38,24289,46.82,1,1,0.0,0.0,31038,133,-969,-59,980,2026-08-06-00-38.csv
29381,2650805,24,24289,46.85,1,1,0.0,0.0,31038,133,-969,-61,980,2026-08-06-00-38.csv
29675,2651099,27,24289,46.85,1,1,0.0,0.0,31038,134,-969,-63,980,2026-08-06-00-38.csv
30039,2651463,23,24289,46.94,1,1,0.0,0.0,31038,133,-970,-57,981,2026-08-06-00-38.csv
30330,2651754,31,24289,46.92,1,1,0.0,0.0,31038,133,-970,-57,980,2026-08-06-00-38.csv
30630,2652054,22,24289,46.91,1,1,0.0,0.0,31038,133,-969,-56,980,2026-08-06-00-38.csv
30926,2652350,32,24289,46.96,1,1,0.0,0.0,31038,134,-969,-59,980,2026-08-06-00-38.csv
31221,2652645,30,24289,46.93,1,1,0.0,0.0,31038,132,-970,-57,980,2026-08-06-00-38.csv
31520,2652944,31,24289,46.92,1,1,0.0,0.0,31038,135,-970,-55,981,2026-08-06-00-38.csv
31817,2653241,36,24289,46.95,1,1,0.0,0.0,31038,96,-958,-52,964,2026-08-06-00-38.csv
32119,2653543,43,24289,46.97,1,1,0.0,0.0,31038,132,-972,-61,983,2026-08-06-00-38.csv
32414,2653838,29,24289,47.04,1,1,0.0,0.0,31038,127,-973,-55,983,2026-08-06-00-38.csv
32717,2654141,25,24289,47.0,1,1,0.0,0.0,31038,135,-971,-60,982,2026-08-06-00-38.csv
33018,2654442,38,24289,47.03,1,1,0.0,0.0,31038,153,-963,-60,977,2026-08-06-00-38.csv
33313,2654737,28,24289,47.03,1,1,0.0,0.0,31038,138,-968,-64,980,2026-08-06-00-38.csv
33616,2655040,28,24289,47.07,1,1,0.0,0.0,31038,130,-972,-66,983,2026-08-06-00-38.csv
33918,2655342,35,24289,47.08,1,1,0.0,0.0,31038,139,-971,-66,983,2026-08-06-00-38.csv
34218,2655642,34,24289,47.11,1,1,0.0,0.0,31038,149,-952,-83,967,2026-08-06-00-38.csv
34527,2655951,27,24289,47.09,1,1,0.0,0.0,31038,113,-979,-59,987,2026-08-06-00-38.csv
34897,2656321,26,24289,47.07,1,1,0.0,0.0,31038,139,-966,-68,978,2026-08-06-00-38.csv
35197,2656621,33,24289,47.13,1,1,0.0,0.0,31038,130,-971,-52,981,2026-08-06-00-38.csv
35493,2656917,34,24289,47.14,1,1,0.0,0.0,31038,136,-969,-63,981,2026-08-06-00-38.csv
35793,2657217,18,24289,47.16,1,1,0.0,0.0,31038,135,-973,-65,985,2026-08-06-00-38.csv
36092,2657516,13,24289,47.13,1,1,0.0,0.0,31038,128,-972,-58,982,2026-08-06-00-38.csv
36390,2657814,2,24289,47.13,1,1,0.0,0.0,31039,128,-970,-58,980,2026-08-06-00-38.csv
36695,2658119,10,24289,47.15,1,1,0.0,0.0,31039,131,-978,-62,989,2026-08-06-00-38.csv
37001,2658425,16,24289,47.15,1,1,0.0,0.0,31039,126,-969,-63,979,2026-08-06-00-38.csv
37304,2658728,13,24289,47.15,1,1,0.0,0.0,31039,131,-969,-66,980,2026-08-06-00-38.csv
37613,2659037,8,24289,47.13,1,1,0.0,0.0,31039,127,-972,-56,982,2026-08-06-00-38.csv
37920,2659344,15,24289,47.15,1,1,0.31,3.2,31040,133,-970,-67,981,2026-08-06-00-38.csv
38225,2659649,19,24289,47.16,1,1,0.31,3.2,31040,125,-969,-51,978,2026-08-06-00-38.csv
38528,2659952,-12,24289,47.17,1,1,0.56,5.8,31041,131,-970,-59,980,2026-08-06-00-38.csv
38836,2660260,18,24289,47.17,1,1,0.56,5.8,31041,122,-968,-56,978,2026-08-06-00-38.csv
39149,2660573,13,24289,47.18,1,1,0.56,5.8,31041,125,-968,-60,978,2026-08-06-00-38.csv
39457,2660881,18,24289,47.18,1,1,0.67,7.0,31042,122,-966,-53,975,2026-08-06-00-38.csv
39821,2661245,2,24289,47.19,1,1,0.81,8.4,31043,131,-963,-61,974,2026-08-06-00-38.csv
40124,2661548,17,24289,47.19,1,1,0.81,8.4,31043,129,-969,-71,980,2026-08-06-00-38.csv
40435,2661859,6,24289,47.2,1,1,0.87,9.1,31044,123,-968,-52,977,2026-08-06-00-38.csv
40742,2662166,13,24289,47.22,1,1,0.87,9.1,31044,122,-980,-58,989,2026-08-06-00-38.csv
41045,2662469,21,24289,47.23,1,1,1.03,10.8,31045,131,-967,-68,978,2026-08-06-00-38.csv
41358,2662782,12,24289,47.23,1,1,1.05,11.0,31046,128,-975,-71,986,2026-08-06-00-38.csv
41669,2663093,9,24289,47.24,1,1,1.39,14.5,31047,124,-971,-44,980,2026-08-06-00-38.csv
41975,2663399,0,24289,47.25,1,1,1.37,14.3,31048,149,-967,-60,980,2026-08-06-00-38.csv
42280,2663704,4,24289,47.26,1,1,1.37,14.3,31048,179,-966,-38,983,2026-08-06-00-38.csv
42587,2664011,14,24289,47.25,1,1,1.39,14.5,31049,133,-974,-49,985,2026-08-06-00-38.csv
42896,2664320,-4,24289,47.25,1,1,0.94,9.8,31050,127,-974,-59,984,2026-08-06-00-38.csv
43209,2664633,21,24289,47.28,1,1,0.94,9.8,31050,138,-961,-49,972,2026-08-06-00-38.csv
43524,2664948,3,24289,47.29,1,1,0.94,9.8,31050,145,-959,-42,970,2026-08-06-00-38.csv
43835,2665259,12,24289,47.3,1,1,0.68,7.1,31051,141,-965,-66,978,2026-08-06-00-38.csv
44148,2665572,22,24289,47.28,1,1,0.68,7.1,31051,141,-972,-65,984,2026-08-06-00-38.csv
44457,2665881,15,24289,47.34,1,1,0.68,7.1,31052,130,-972,-56,982,2026-08-06-00-38.csv
44838,2666262,1405,24289,47.3,1,1,0.68,7.1,31052,119,-970,-75,980,2026-08-06-00-38.csv
45152,2666576,4894,24289,47.31,1,1,0.74,7.8,31053,112,-979,-76,989,2026-08-06-00-38.csv
45463,2666887,8097,24289,47.33,1,1,1.09,11.3,31054,87,-973,-70,979,2026-08-06-00-38.csv
45776,2667200,16929,24289,47.34,1,1,1.54,16.1,31055,94,-958,-92,967,2026-08-06-00-38.csv
46085,2667509,19814,24289,47.3,1,1,2.16,22.5,31057,73,-975,-107,983,2026-08-06-00-38.csv
46436,2667860,-18,24289,47.31,1,1,2.96,31.0,31059,115,-969,-46,977,2026-08-06-00-38.csv
46724,2668148,-20,24289,47.32,1,1,3.28,34.2,31061,139,-998,-114,1014,2026-08-06-00-38.csv
47011,2668435,-14,24289,47.33,1,1,3.4,35.5,31063,127,-959,-46,968,2026-08-06-00-38.csv
47309,2668733,-19,24289,47.29,1,1,3.46,36.1,31065,157,-954,-142,977,2026-08-06-00-38.csv
47607,2669031,-24,24289,47.3,1,1,3.2,33.5,31067,104,-983,-21,988,2026-08-06-00-38.csv
47904,2669328,-14,24289,47.31,1,1,4.07,42.6,31069,105,-1003,1,1008,2026-08-06-00-38.csv
48193,2669617,-9,24289,47.32,1,1,3.81,39.8,31072,138,-923,-75,937,2026-08-06-00-38.csv
48490,2669914,-8,24289,47.31,1,1,3.56,37.2,31074,128,-965,-72,976,2026-08-06-00-38.csv
48786,2670210,-11,24289,47.31,1,1,4.21,44.0,31077,137,-956,-77,968,2026-08-06-00-38.csv
49079,2670503,10,24289,47.32,1,1,3.82,39.9,31079,137,-970,-79,983,2026-08-06-00-38.csv
49375,2670799,-3,24289,47.3,1,1,4.37,45.7,31082,135,-938,-39,948,2026-08-06-00-38.csv
49730,2671154,-7,24289,47.31,1,1,2.88,30.1,31084,153,-942,-99,959,2026-08-06-00-38.csv
50027,2671451,8,24289,47.31,1,1,4.38,45.7,31087,127,-952,-68,962,2026-08-06-00-38.csv
50320,2671744,-3,24289,47.32,1,1,4.35,45.5,31088,153,-964,-44,977,2026-08-06-00-38.csv
50614,2672038,-2,24289,47.32,1,1,3.32,34.6,31091,155,-925,-118,945,2026-08-06-00-38.csv
50904,2672328,2,24289,47.32,1,1,4.68,48.9,31094,128,-1057,-52,1066,2026-08-06-00-38.csv
51194,2672618,5,24289,47.34,1,1,4.66,48.7,31097,122,-1020,5,1027,2026-08-06-00-38.csv
51489,2672913,2,24289,47.35,1,1,4.68,48.9,31100,135,-974,-44,984,2026-08-06-00-38.csv
51780,2673204,3,24289,47.33,1,1,4.71,49.2,31103,157,-986,-100,1004,2026-08-06-00-38.csv
52082,2673506,19,24289,47.33,1,1,3.19,33.3,31105,134,-965,-30,975,2026-08-06-00-38.csv
52380,2673804,8,24289,47.34,1,1,3.18,33.2,31107,165,-958,-138,982,2026-08-06-00-38.csv
52680,2674104,148,24289,47.33,1,1,4.79,50.0,31108,126,-974,-72,985,2026-08-06-00-38.csv
52974,2674398,1037,24289,47.36,1,1,3.15,32.9,31110,128,-952,-26,961,2026-08-06-00-38.csv
53272,2674696,4159,24289,47.34,1,1,3.22,33.7,31112,123,-974,-113,988,2026-08-06-00-38.csv
53572,2674996,8109,24289,47.36,1,1,3.01,31.4,31115,159,-957,-181,987,2026-08-06-00-38.csv
53872,2675296,11,24289,47.34,1,1,5.36,56.0,31118,97,-973,-41,979,2026-08-06-00-38.csv
54173,2675597,14,24289,47.34,1,1,5.14,53.7,31121,128,-958,-21,967,2026-08-06-00-38.csv
54540,2675964,7,24289,47.38,1,1,4.55,47.6,31125,166,-1002,-103,1021,2026-08-06-00-38.csv
54834,2676258,7,24289,47.38,1,1,5.55,57.9,31128,140,-1002,-47,1013,2026-08-06-00-38.csv
55133,2676557,12,24289,47.36,1,1,4.19,43.7,31131,132,-959,-98,973,2026-08-06-00-38.csv
55428,2676852,14,24289,47.37,1,1,5.68,59.3,31134,88,-1015,52,1021,2026-08-06-00-38.csv
55725,2677149,10,24289,47.36,1,1,4.3,44.9,31137,166,-995,-104,1014,2026-08-06-00-38.csv
56019,2677443,138,24289,47.36,1,1,5.77,60.2,31140,130,-956,-17,965,2026-08-06-00-38.csv
56329,2677753,483,24289,47.36,1,1,4.35,45.5,31143,116,-1010,-49,1017,2026-08-06-00-38.csv
56632,2678056,501,24289,47.38,1,1,4.45,46.4,31146,167,-936,-151,963,2026-08-06-00-38.csv
56930,2678354,12,24289,47.38,1,1,5.84,61.0,31149,170,-965,-88,984,2026-08-06-00-38.csv
57231,2678655,18,24289,47.36,1,1,6.14,64.1,31153,166,-904,-125,928,2026-08-06-00-38.csv
57534,2678958,258,24289,47.33,1,1,6.06,63.3,31157,158,-933,-137,956,2026-08-06-00-38.csv
57834,2679258,1150,24289,47.33,1,1,4.56,47.6,31160,100,-909,-37,915,2026-08-06-00-38.csv
58136,2679560,1113,24289,47.33,1,1,4.57,47.8,31163,160,-956,-106,975,2026-08-06-00-38.csv
58443,2679867,14,24289,47.32,1,1,6.1,63.7,31167,122,-888,-99,902,2026-08-06-00-38.csv
58743,2680167,8,24289,47.29,1,1,5.98,62.5,31170,150,-950,-59,964,2026-08-06-00-38.csv
59049,2680473,16,24289,47.28,1,1,6.04,63.1,31174,133,-993,-31,1003,2026-08-06-00-38.csv
59414,2680838,12,24289,47.25,1,1,4.74,49.5,31178,158,-956,-99,974,2026-08-06-00-38.csv
59716,2681140,10,24289,47.25,1,1,5.75,60.0,31181,141,-987,-61,999,2026-08-06-00-38.csv
60018,2681442,13,24289,47.25,1,1,5.8,60.6,31185,126,-967,1,975,2026-08-06-00-38.csv
60326,2681750,185,24289,47.23,1,1,4.27,44.6,31188,154,-974,-104,991,2026-08-06-00-38.csv
60635,2682059,992,24289,47.24,1,1,5.62,58.7,31191,104,-969,-58,976,2026-08-06-00-38.csv
60936,2682360,3870,24289,47.25,1,1,5.63,58.8,31195,65,-969,12,971,2026-08-06-00-38.csv
61242,2682666,7936,24289,47.22,1,1,5.46,57.0,31198,112,-961,-95,972,2026-08-06-00-38.csv
61548,2682972,12971,24289,47.23,1,1,6.06,63.3,31202,79,-999,-25,1002,2026-08-06-00-38.csv
61859,2683283,18315,24289,47.23,1,1,6.3,65.8,31206,73,-948,-103,956,2026-08-06-00-38.csv
62167,2683591,21949,24289,47.27,1,1,5.44,56.8,31210,79,-951,-36,955,2026-08-06-00-38.csv
62475,2683899,24477,24289,47.28,1,1,7.46,77.9,31215,121,-976,-112,990,2026-08-06-00-38.csv
62791,2684215,22060,24289,47.3,1,1,8.11,84.7,31220,148,-921,-175,949,2026-08-06-00-38.csv
63106,2684530,21213,24289,47.25,1,1,7.3,76.2,31225,110,-1003,-121,1016,2026-08-06-00-38.csv
63413,2684837,7681,24289,47.25,1,1,9.24,96.5,31231,182,-931,-106,955,2026-08-06-00-38.csv
63722,2685146,7171,24289,47.3,1,1,7.95,83.1,31236,72,-876,-52,880,2026-08-06-00-38.csv
64032,2685456,9829,24289,47.32,1,1,8.14,85.0,31241,195,-848,-240,903,2026-08-06-00-38.csv
64406,2685830,11490,24289,47.28,1,1,7.6,79.4,31247,152,-858,-66,873,2026-08-06-00-38.csv
64720,2686144,12807,24289,47.28,1,1,8.98,93.8,31253,65,-998,27,1000,2026-08-06-00-38.csv
65038,2686462,10762,24289,47.29,1,1,9.36,97.7,31259,120,-1006,-109,1019,2026-08-06-00-38.csv
65345,2686769,8074,24289,47.26,1,1,9.89,103.2,31266,186,-972,-42,991,2026-08-06-00-38.csv
65652,2687076,4894,24289,47.28,1,1,9.8,102.4,31272,80,-1055,55,1059,2026-08-06-00-38.csv
65963,2687387,7485,24289,47.26,1,1,10.06,105.1,31279,100,-1071,-86,1079,2026-08-06-00-38.csv
66282,2687706,10391,24289,47.28,1,1,9.8,102.4,31285,139,-953,-162,976,2026-08-06-00-38.csv
66594,2688018,10204,24289,47.28,1,1,10.03,104.8,31292,64,-992,-11,994,2026-08-06-00-38.csv
66906,2688330,9850,24289,47.25,1,1,9.87,103.1,31298,87,-899,-81,907,2026-08-06-00-38.csv
67222,2688646,10467,24289,47.28,1,1,10.09,105.4,31305,126,-953,-149,973,2026-08-06-00-38.csv
67530,2688954,11027,24289,47.23,1,1,9.97,104.2,31311,100,-963,-79,971,2026-08-06-00-38.csv
67839,2689263,12820,24289,47.21,1,1,10.28,107.4,31318,118,-958,-125,974,2026-08-06-00-38.csv
68192,2689616,10417,24289,47.21,1,1,9.21,96.2,31325,74,-1000,-29,1003,2026-08-06-00-38.csv
68481,2689905,10235,24289,47.24,1,1,10.22,106.8,31331,154,-787,-143,814,2026-08-06-00-38.csv
68780,2690204,12225,24289,47.24,1,1,10.26,107.1,31337,92,-999,-44,1004,2026-08-06-00-38.csv
69075,2690499,12289,24289,47.25,1,1,10.51,109.7,31344,132,-1063,-107,1076,2026-08-06-00-38.csv
69431,2690855,11696,24289,47.25,1,1,9.36,97.8,31351,154,-903,-149,929,2026-08-06-00-38.csv
69720,2691144,15071,24289,47.23,1,1,10.37,108.3,31357,185,-1049,-106,1070,2026-08-06-00-38.csv
70008,2691432,-46,24289,47.25,1,1,10.41,108.7,31363,171,-953,-144,979,2026-08-06-00-38.csv
70297,2691721,116,24289,47.25,1,1,10.19,106.4,31369,153,-1020,-8,1031,2026-08-06-00-38.csv
70587,2692011,265,24289,47.28,1,1,10.04,104.9,31375,148,-858,-139,881,2026-08-06-00-38.csv
70877,2692301,702,24289,47.26,1,1,9.8,102.4,31381,138,-997,-36,1008,2026-08-06-00-38.csv
71170,2692594,1622,24289,47.26,1,1,9.7,101.4,31387,117,-964,-116,978,2026-08-06-00-38.csv
71471,2692895,4540,24289,47.24,1,1,9.74,101.7,31393,70,-871,65,877,2026-08-06-00-38.csv
71766,2693190,8644,24289,47.23,1,1,9.84,102.7,31399,139,-898,-164,923,2026-08-06-00-38.csv
72061,2693485,7073,24289,47.23,1,1,10.13,105.7,31406,108,-917,-139,934,2026-08-06-00-38.csv
72362,2693786,9578,24289,47.19,1,1,10.04,104.9,31412,56,-846,80,852,2026-08-06-00-38.csv
72657,2694081,16503,24289,47.18,1,1,10.3,107.5,31418,121,-981,-201,1009,2026-08-06-00-38.csv
72954,2694378,-45,24289,47.19,1,1,10.74,112.2,31425,109,-962,-35,968,2026-08-06-00-38.csv
73253,2694677,-31,24289,47.16,1,1,10.92,114.0,31432,226,-901,-246,961,2026-08-06-00-38.csv
73554,2694978,39,24289,47.14,1,1,10.88,113.6,31439,132,-956,-26,966,2026-08-06-00-38.csv
73856,2695280,275,24289,47.12,1,1,10.92,114.0,31446,25,-1040,156,1052,2026-08-06-00-38.csv
74214,2695638,-3,24289,47.09,1,1,9.66,100.9,31453,178,-937,-70,956,2026-08-06-00-38.csv
74509,2695933,-46,24289,47.11,1,1,10.64,111.1,31459,82,-1152,-56,1156,2026-08-06-00-38.csv
74803,2696227,-30,24289,47.11,1,1,10.88,113.6,31466,148,-943,13,955,2026-08-06-00-38.csv
75098,2696522,-10,24289,47.1,1,1,10.95,114.4,31473,100,-1057,61,1064,2026-08-06-00-38.csv
75394,2696818,159,24289,47.13,1,1,10.99,114.8,31480,167,-1037,-187,1067,2026-08-06-00-38.csv
75695,2697119,-24,24289,47.11,1,1,10.72,111.9,31486,134,-860,11,870,2026-08-06-00-38.csv
