timestamp_ms,source_timestamp_ms,current_mA,voltage_mV,motor_temperature_C,motor_temperature_valid,wheel_speed_valid,wheel_speed_kph,wheel_rpm,wheel_spoke_count,ax_x100,ay_x100,az_x100,amag_x100,source_file
254290,2261418,1440,24289,51.39,1,1,11.13,116.3,26217,74,-981,40,984,2026-08-06-00-28.csv
254610,2261738,3132,24289,51.41,1,1,11.02,115.1,26224,108,-994,-49,1001,2026-08-06-00-28.csv
254959,2262087,4654,24289,51.41,1,1,9.94,103.9,26231,164,-859,-197,896,2026-08-06-00-28.csv
255259,2262387,3168,24289,51.47,1,1,11.5,120.1,26239,135,-989,-93,1003,2026-08-06-00-28.csv
255557,2262685,3181,24289,51.51,1,1,11.44,119.5,26246,143,-941,-156,964,2026-08-06-00-28.csv
255847,2262975,703,24289,51.51,1,1,11.48,119.9,26253,108,-935,-16,942,2026-08-06-00-28.csv
256139,2263267,-113,24289,51.53,1,1,11.48,119.9,26260,149,-923,-73,938,2026-08-06-00-28.csv
256432,2263560,-101,24289,51.56,1,1,11.56,120.7,26267,206,-973,-169,1008,2026-08-06-00-28.csv
256729,2263857,-108,24289,51.56,1,1,11.48,119.9,26274,181,-819,-50,840,2026-08-06-00-28.csv
257025,2264153,-118,24289,51.61,1,1,11.48,119.9,26281,102,-1117,-77,1124,2026-08-06-00-28.csv
257377,2264505,-109,24289,51.61,1,1,10.52,109.9,26289,141,-1007,-115,1023,2026-08-06-00-28.csv
257668,2264796,-115,24289,51.63,1,1,11.56,120.7,26296,128,-993,16,1001,2026-08-06-00-28.csv
257958,2265086,-113,24289,51.66,1,1,11.6,121.1,26303,108,-1085,-56,1092,2026-08-06-00-28.csv
258253,2265381,-103,24289,51.68,1,1,11.72,122.4,26310,161,-949,-111,969,2026-08-06-00-28.csv
258552,2265680,-108,24289,51.65,1,1,11.72,122.4,26317,113,-1005,70,1014,2026-08-06-00-28.csv
258852,2265980,-99,24289,51.68,1,1,11.93,124.6,26325,116,-954,-22,962,2026-08-06-00-28.csv
259149,2266277,-99,24289,51.7,1,1,11.8,123.2,26332,218,-834,-199,885,2026-08-06-00-28.csv
259442,2266570,-104,24289,51.66,1,1,11.8,123.2,26339,88,-1107,-78,1113,2026-08-06-00-28.csv
259736,2266864,-97,24289,51.69,1,1,11.97,125.0,26347,182,-727,-43,751,2026-08-06-00-28.csv
260031,2267159,-94,24289,51.72,1,1,11.76,122.8,26354,232,-949,-302,1022,2026-08-06-00-28.csv
260332,2267460,-92,24289,51.71,1,1,11.72,122.4,26361,106,-792,-6,799,2026-08-06-00-28.csv
260631,2267759,-96,24289,51.68,1,1,11.93,124.6,26369,172,-960,-106,982,2026-08-06-00-28.csv
260934,2268062,-99,24289,51.7,1,1,11.72,122.4,26376,203,-1009,-153,1040,2026-08-06-00-28.csv
261233,2268361,-105,24289,51.67,1,1,11.64,121.5,26383,100,-887,33,893,2026-08-06-00-28.csv
261529,2268657,-105,24289,51.69,1,1,11.75,122.7,26391,112,-1027,-193,1051,2026-08-06-00-28.csv
261829,2268957,-91,24289,51.7,1,1,11.52,120.3,26398,134,-975,-83,987,2026-08-06-00-28.csv
262195,2269323,-100,24289,51.66,1,1,10.47,109.3,26406,103,-936,9,941,2026-08-06-00-28.csv
262489,2269617,-103,24289,51.65,1,1,11.4,119.0,26413,83,-944,3,947,2026-08-06-00-28.csv
262787,2269915,-99,24289,51.66,1,1,11.28,117.8,26420,185,-867,-45,888,2026-08-06-00-28.csv
263085,2270213,-96,24289,51.68,1,1,11.21,117.1,26427,104,-1027,0,1032,2026-08-06-00-28.csv
263379,2270507,-90,24289,51.66,1,1,11.21,117.1,26434,117,-918,-8,926,2026-08-06-00-28.csv
263674,2270802,-86,24289,51.63,1,1,11.06,115.5,26441,117,-1020,-96,1031,2026-08-06-00-28.csv
263971,2271099,-92,24289,51.64,1,1,10.88,113.6,26447,119,-914,-35,923,2026-08-06-00-28.csv
264272,2271400,-80,24289,51.65,1,1,11.1,115.9,26454,87,-1024,21,1028,2026-08-06-00-28.csv
264567,2271695,-86,24289,51.66,1,1,11.06,115.5,26461,100,-869,-89,879,2026-08-06-00-28.csv
264868,2271996,-92,24289,51.63,1,1,11.02,115.1,26468,180,-975,-57,993,2026-08-06-00-28.csv
265176,2272304,115,24289,51.62,1,1,11.02,115.1,26475,113,-935,-15,942,2026-08-06-00-28.csv
265474,2272602,-95,24289,51.63,1,1,11.06,115.5,26482,189,-946,-175,980,2026-08-06-00-28.csv
265775,2272903,-97,24289,51.59,1,1,11.02,115.1,26489,150,-998,-190,1027,2026-08-06-00-28.csv
266076,2273204,-98,24289,51.59,1,1,11.13,116.3,26496,52,-839,-27,841,2026-08-06-00-28.csv
266380,2273508,-74,24289,51.56,1,1,11.13,116.3,26503,59,-1049,-60,1052,2026-08-06-00-28.csv
266686,2273814,-84,24289,51.58,1,1,11.17,116.7,26510,87,-993,13,997,2026-08-06-00-28.csv
267050,2274178,-100,24289,51.59,1,1,10.3,107.5,26518,139,-1046,-149,1065,2026-08-06-00-28.csv
267356,2274484,-69,24289,51.58,1,1,11.25,117.4,26525,47,-1123,29,1125,2026-08-06-00-28.csv
267661,2274789,-71,24289,51.58,1,1,11.25,117.4,26532,86,-880,79,888,2026-08-06-00-28.csv
267960,2275088,-82,24289,51.56,1,1,11.25,117.4,26539,217,-927,-140,963,2026-08-06-00-28.csv
268266,2275394,-84,24289,51.59,1,1,11.43,119.4,26547,111,-1114,-131,1127,2026-08-06-00-28.csv
268574,2275702,-86,24289,51.58,1,1,11.21,117.1,26554,167,-1046,-181,1075,2026-08-06-00-28.csv
268882,2276010,-94,24289,51.57,1,1,11.25,117.4,26561,138,-983,-175,1008,2026-08-06-00-28.csv
269186,2276314,-81,24289,51.58,1,1,11.36,118.6,26568,44,-983,25,985,2026-08-06-00-28.csv
269494,2276622,-85,24289,51.59,1,1,11.64,121.6,26576,148,-939,-169,965,2026-08-06-00-28.csv
269806,2276934,-96,24289,51.56,1,1,11.56,120.7,26583,154,-885,-56,900,2026-08-06-00-28.csv
270113,2277241,-88,24289,51.57,1,1,11.82,123.5,26591,153,-1029,-64,1042,2026-08-06-00-28.csv
270420,2277548,-84,24289,51.55,1,1,11.93,124.6,26599,105,-947,-76,956,2026-08-06-00-28.csv
270730,2277858,-95,24289,51.56,1,1,11.8,123.2,26606,157,-1072,-104,1089,2026-08-06-00-28.csv
271036,2278164,-81,24289,51.6,1,1,11.97,125.0,26614,124,-817,67,829,2026-08-06-00-28.csv
271346,2278474,-67,24289,51.58,1,1,12.12,126.6,26622,163,-1049,-182,1077,2026-08-06-00-28.csv
271665,2278793,-90,24289,51.58,1,1,12.16,127.0,26630,110,-1004,-73,1013,2026-08-06-00-28.csv
272045,2279173,-87,24289,51.57,1,1,8.73,91.1,26637,116,-1016,-151,1033,2026-08-06-00-28.csv
272348,2279476,-80,24289,51.57,1,1,11.97,125.0,26644,131,-951,-20,960,2026-08-06-00-28.csv
272657,2279785,-100,24289,51.58,1,1,12.28,128.2,26652,143,-934,-43,946,2026-08-06-00-28.csv
272971,2280099,-91,24289,51.56,1,1,12.32,128.6,26660,159,-986,-134,1008,2026-08-06-00-28.csv
273280,2280408,-89,24289,51.55,1,1,12.32,128.6,26668,95,-1000,30,1005,2026-08-06-00-28.csv
273585,2280713,-91,24289,51.58,1,1,12.44,129.9,26676,153,-923,-95,941,2026-08-06-00-28.csv
273899,2281027,-81,24289,51.55,1,1,12.64,132.0,26685,139,-934,-56,946,2026-08-06-00-28.csv
274207,2281335,-79,24289,51.56,1,1,12.6,131.6,26693,131,-1031,-148,1050,2026-08-06-00-28.csv
274520,2281648,-85,24289,51.55,1,1,11.1,115.9,26700,128,-886,-80,899,2026-08-06-00-28.csv
274831,2281959,-95,24289,51.56,1,1,12.72,132.9,26708,117,-900,-2,907,2026-08-06-00-28.csv
275144,2282272,-85,24289,51.55,1,1,12.94,135.1,26717,121,-958,4,966,2026-08-06-00-28.csv
275459,2282587,-78,24289,51.55,1,1,12.81,133.8,26725,118,-843,56,853,2026-08-06-00-28.csv
275773,2282901,-87,24289,51.54,1,1,13.1,136.8,26734,212,-984,-163,1020,2026-08-06-00-28.csv
276095,2283223,-87,24289,51.57,1,1,13.1,136.8,26743,152,-884,-139,908,2026-08-06-00-28.csv
276409,2283537,-76,24289,51.58,1,1,12.94,135.1,26751,115,-1065,-39,1072,2026-08-06-00-28.csv
276727,2283855,-76,24289,51.6,1,1,13.3,138.9,26760,173,-867,-145,896,2026-08-06-00-28.csv
277137,2284265,-94,24289,51.63,1,1,11.37,118.8,26770,139,-986,-153,1008,2026-08-06-00-28.csv
277426,2284554,-87,24289,51.63,1,1,12.94,135.1,26777,167,-992,-106,1011,2026-08-06-00-28.csv
277719,2284847,-81,24289,51.63,1,1,11.86,123.8,26785,162,-1017,-161,1043,2026-08-06-00-28.csv
278015,2285143,-84,24289,51.62,1,1,11.6,121.1,26792,131,-1006,-111,1020,2026-08-06-00-28.csv
278307,2285435,-78,24289,51.61,1,1,13.3,138.9,26800,143,-968,-120,986,2026-08-06-00-28.csv
278601,2285729,-87,24289,51.61,1,1,13.39,139.9,26808,88,-1108,5,1111,2026-08-06-00-28.csv
278910,2286038,-87,24289,51.59,1,1,13.59,142.0,26817,171,-873,-68,892,2026-08-06-00-28.csv
279206,2286334,-83,24289,51.56,1,1,13.49,140.8,26825,172,-1043,-111,1063,2026-08-06-00-28.csv
279507,2286635,-87,24289,51.56,1,1,12.16,127.0,26833,106,-1066,-133,1079,2026-08-06-00-28.csv
279799,2286927,-91,24289,51.56,1,1,13.58,141.8,26841,54,-1035,70,1039,2026-08-06-00-28.csv
280095,2287223,-85,24289,51.54,1,1,13.81,144.2,26850,136,-989,-46,1000,2026-08-06-00-28.csv
280393,2287521,-87,24289,51.56,1,1,13.63,142.3,26858,155,-1039,-83,1054,2026-08-06-00-28.csv
280691,2287819,-89,24289,51.56,1,1,13.77,143.8,26867,177,-822,-127,851,2026-08-06-00-28.csv
280986,2288114,-86,24289,51.54,1,1,13.53,141.3,26875,101,-1077,89,1085,2026-08-06-00-28.csv
281278,2288406,-76,24289,51.55,1,1,13.53,141.3,26883,135,-924,-103,939,2026-08-06-00-28.csv
281575,2288703,-82,24289,51.54,1,1,12.08,126.2,26891,156,-849,5,863,2026-08-06-00-28.csv
281939,2289067,-77,24289,51.52,1,1,11.01,114.9,26899,25,-1152,16,1153,2026-08-06-00-28.csv
282234,2289362,-85,24289,51.52,1,1,13.59,142.0,26908,175,-909,-147,937,2026-08-06-00-28.csv
282536,2289664,-80,24289,51.51,1,1,11.72,122.4,26915,138,-938,-77,951,2026-08-06-00-28.csv
282831,2289959,-88,24289,51.51,1,1,13.44,140.4,26923,204,-994,-209,1036,2026-08-06-00-28.csv
283129,2290257,-82,24289,51.52,1,1,13.55,141.5,26932,128,-957,-88,970,2026-08-06-00-28.csv
283426,2290554,-73,24289,51.53,1,1,13.39,139.9,26940,102,-1043,15,1048,2026-08-06-00-28.csv
283722,2290850,-79,24289,51.56,1,1,13.39,139.9,26948,94,-1148,-115,1157,2026-08-06-00-28.csv
284019,2291147,-80,24289,51.58,1,1,13.47,140.6,26957,174,-929,-164,960,2026-08-06-00-28.csv
284317,2291445,-67,24289,51.6,1,1,13.25,138.4,26965,-4,-1014,267,1049,2026-08-06-00-28.csv
284620,2291748,-88,24289,51.64,1,1,13.03,136.1,26973,158,-1077,-112,1095,2026-08-06-00-28.csv
284921,2292049,-86,24289,51.64,1,1,12.98,135.6,26981,192,-822,41,845,2026-08-06-00-28.csv
285222,2292350,-76,24289,51.67,1,1,12.73,132.9,26989,276,-936,-399,1054,2026-08-06-00-28.csv
285524,2292652,-83,24289,51.66,1,1,12.48,130.3,26997,95,-1014,-105,1024,2026-08-06-00-28.csv
285821,2292949,-78,24289,51.68,1,1,12.28,128.2,27005,158,-1011,-173,1038,2026-08-06-00-28.csv
286122,2293250,-78,24289,51.67,1,1,11.97,125.0,27012,174,-970,-110,991,2026-08-06-00-28.csv
286426,2293554,-77,24289,51.67,1,1,11.93,124.6,27020,21,-1001,107,1007,2026-08-06-00-28.csv
286792,2293920,-80,24289,51.67,1,1,10.61,110.8,27028,71,-912,15,915,2026-08-06-00-28.csv
287085,2294213,-75,24289,51.71,1,1,11.4,119.0,27035,128,-995,-11,1003,2026-08-06-00-28.csv
287382,2294510,-64,24289,51.72,1,1,11.28,117.8,27042,163,-1009,-108,1028,2026-08-06-00-28.csv
287682,2294810,-74,24289,51.71,1,1,11.13,116.3,27049,118,-1097,-40,1104,2026-08-06-00-28.csv
287987,2295115,-76,24289,51.72,1,1,10.92,114.0,27056,172,-906,-190,942,2026-08-06-00-28.csv
288287,2295415,9,24289,51.74,1,1,10.74,112.2,27063,138,-928,-53,940,2026-08-06-00-28.csv
288590,2295718,267,24289,51.77,1,1,10.37,108.3,27069,204,-950,-68,974,2026-08-06-00-28.csv
288899,2296027,1152,24289,51.76,1,1,10.47,109.4,27076,142,-981,-126,1000,2026-08-06-00-28.csv
289203,2296331,2362,24289,51.76,1,1,10.44,109.0,27083,87,-1141,-141,1153,2026-08-06-00-28.csv
289503,2296631,3907,24289,51.73,1,1,10.26,107.1,27089,108,-1000,-49,1007,2026-08-06-00-28.csv
289809,2296937,3756,24289,51.74,1,1,10.64,111.1,27096,147,-957,-142,978,2026-08-06-00-28.csv
290121,2297249,2639,24289,51.79,1,1,10.81,112.9,27103,184,-933,-107,956,2026-08-06-00-28.csv
290429,2297557,2059,24289,51.76,1,1,10.95,114.4,27110,196,-787,-136,823,2026-08-06-00-28.csv
290735,2297863,1712,24289,51.81,1,1,11.06,115.5,27117,169,-994,-167,1022,2026-08-06-00-28.csv
291048,2298176,-69,24289,51.8,1,1,11.29,117.9,27124,23,-984,21,985,2026-08-06-00-28.csv
291357,2298485,-63,24289,51.82,1,1,11.57,120.8,27132,134,-1077,-17,1085,2026-08-06-00-28.csv
291726,2298854,-64,24289,51.81,1,1,10.58,110.5,27140,106,-1041,-98,1051,2026-08-06-00-28.csv
292031,2299159,-74,24289,51.85,1,1,11.97,125.0,27148,181,-846,-246,899,2026-08-06-00-28.csv
292337,2299465,-59,24289,51.81,1,1,11.88,124.1,27155,126,-1009,35,1018,2026-08-06-00-28.csv
292644,2299772,-77,24289,51.84,1,1,12.16,127.0,27163,155,-836,-151,863,2026-08-06-00-28.csv
292956,2300084,-74,24289,51.85,1,1,12.28,128.2,27171,135,-934,-80,947,2026-08-06-00-28.csv
293270,2300398,-76,24289,51.87,1,1,12.28,128.2,27179,158,-942,-90,960,2026-08-06-00-28.csv
293577,2300705,-72,24289,51.85,1,1,12.52,130.7,27187,68,-1080,34,1083,2026-08-06-00-28.csv
293888,2301016,-68,24289,51.85,1,1,12.48,130.3,27195,150,-1017,-73,1031,2026-08-06-00-28.csv
294198,2301326,-62,24289,51.82,1,1,12.56,131.1,27203,140,-958,-164,982,2026-08-06-00-28.csv
294510,2301638,-60,24289,51.81,1,1,12.82,133.9,27212,175,-890,-173,923,2026-08-06-00-28.csv
294818,2301946,-64,24289,51.8,1,1,12.68,132.5,27220,132,-958,-90,971,2026-08-06-00-28.csv
295132,2302260,-72,24289,51.78,1,1,12.81,133.8,27228,83,-968,87,975,2026-08-06-00-28.csv
295448,2302576,-61,24289,51.73,1,1,13.02,136.0,27237,119,-1015,-41,1022,2026-08-06-00-28.csv
295760,2302888,-67,24289,51.71,1,1,12.98,135.6,27245,135,-1016,4,1025,2026-08-06-00-28.csv
296071,2303199,-69,24289,51.69,1,1,13.26,138.5,27254,122,-930,55,939,2026-08-06-00-28.csv
296380,2303508,-58,24289,51.64,1,1,13.47,140.6,27263,147,-949,-153,973,2026-08-06-00-28.csv
296748,2303876,-74,24289,51.65,1,1,12.24,127.8,27272,87,-972,44,977,2026-08-06-00-28.csv
297059,2304187,-72,24289,51.63,1,1,13.55,141.5,27281,139,-898,-81,913,2026-08-06-00-28.csv
297369,2304497,-59,24289,51.59,1,1,13.55,141.5,27290,171,-926,-39,943,2026-08-06-00-28.csv
297684,2304812,-60,24289,51.61,1,1,13.68,142.9,27299,126,-963,-80,974,2026-08-06-00-28.csv
297994,2305122,-65,24289,51.57,1,1,13.68,142.9,27308,190,-909,-194,949,2026-08-06-00-28.csv
298307,2305435,-58,24289,51.56,1,1,13.77,143.8,27317,115,-1094,-73,1102,2026-08-06-00-28.csv
298617,2305745,-58,24289,51.53,1,1,13.81,144.2,27326,73,-1034,-59,1038,2026-08-06-00-28.csv
298931,2306059,-70,24289,51.53,1,1,13.86,144.7,27335,100,-1009,30,1015,2026-08-06-00-28.csv
299284,2306412,-64,24289,51.52,1,1,12.6,131.6,27344,109,-1020,-57,1027,2026-08-06-00-28.csv
299574,2306702,-61,24289,51.49,1,1,13.58,141.8,27352,156,-1061,-29,1073,2026-08-06-00-28.csv
299876,2307004,-48,24289,51.5,1,1,12.36,129.0,27360,92,-890,28,895,2026-08-06-00-28.csv
300175,2307303,-57,24289,51.52,1,1,13.9,145.2,27369,172,-969,-142,994,2026-08-06-00-28.csv
300470,2307598,-67,24289,51.54,1,1,13.63,142.3,27377,46,-1113,22,1114,2026-08-06-00-28.csv
300765,2307893,-58,24289,51.52,1,1,13.9,145.2,27386,185,-865,-115,893,2026-08-06-00-28.csv
301062,2308190,-67,24289,51.51,1,1,13.73,143.4,27394,135,-1063,-177,1086,2026-08-06-00-28.csv
301357,2308485,-45,24289,51.53,1,1,12.28,128.2,27402,177,-849,18,868,2026-08-06-00-28.csv
301715,2308843,-55,24289,51.51,1,1,11.17,116.6,27410,41,-993,115,1000,2026-08-06-00-28.csv
302009,2309137,-46,24289,51.49,1,1,13.63,142.3,27418,214,-972,-200,1015,2026-08-06-00-28.csv
302308,2309436,-46,24289,51.49,1,1,12.24,127.8,27426,155,-1054,-186,1082,2026-08-06-00-28.csv
302601,2309729,-58,24289,51.5,1,1,13.53,141.3,27434,116,-953,75,963,2026-08-06-00-28.csv
302892,2310020,-55,24289,51.5,1,1,13.68,142.9,27443,127,-862,-34,872,2026-08-06-00-28.csv
303188,2310316,-43,24289,51.48,1,1,13.53,141.3,27451,45,-1163,31,1164,2026-08-06-00-28.csv
303484,2310612,-50,24289,51.5,1,1,13.53,141.3,27459,137,-958,-77,971,2026-08-06-00-28.csv
303774,2310902,-46,24289,51.45,1,1,13.64,142.4,27468,72,-1039,44,1042,2026-08-06-00-28.csv
304071,2311199,-49,24289,51.43,1,1,13.44,140.4,27476,206,-823,-81,852,2026-08-06-00-28.csv
304367,2311495,-37,24289,51.4,1,1,13.44,140.3,27484,62,-957,126,967,2026-08-06-00-28.csv
304666,2311794,-43,24289,51.39,1,1,12.16,127.0,27492,166,-892,-173,924,2026-08-06-00-28.csv
304961,2312089,-42,24289,51.34,1,1,13.53,141.3,27500,138,-978,26,988,2026-08-06-00-28.csv
305259,2312387,-47,24289,51.37,1,1,13.72,143.3,27509,56,-981,129,991,2026-08-06-00-28.csv
305563,2312691,-48,24289,51.3,1,1,13.49,140.8,27517,127,-963,-116,978,2026-08-06-00-28.csv
305862,2312990,-53,24289,51.3,1,1,12.16,127.0,27525,265,-855,-153,908,2026-08-06-00-28.csv
306168,2313296,-60,24289,51.25,1,1,13.68,142.9,27534,49,-913,27,914,2026-08-06-00-28.csv
306530,2313658,-51,24289,51.26,1,1,12.45,130.1,27543,168,-1026,-69,1042,2026-08-06-00-28.csv
306823,2313951,-57,24289,51.25,1,1,13.49,140.8,27551,157,-897,-109,917,2026-08-06-00-28.csv
307119,2314247,-44,24289,51.21,1,1,13.59,142.0,27560,232,-856,-156,900,2026-08-06-00-28.csv
307418,2314546,-52,24289,51.21,1,1,13.39,139.9,27568,103,-1167,-95,1176,2026-08-06-00-28.csv
307719,2314847,-53,24289,51.2,1,1,13.64,142.4,27577,128,-1032,-43,1041,2026-08-06-00-28.csv
308018,2315146,-50,24289,51.18,1,1,13.44,140.4,27585,87,-906,49,912,2026-08-06-00-28.csv
308322,2315450,-35,24289,51.16,1,1,13.55,141.5,27594,184,-818,-193,860,2026-08-06-00-28.csv
308622,2315750,-42,24289,51.15,1,1,13.35,139.4,27602,225,-958,-212,1006,2026-08-06-00-28.csv
308932,2316060,-39,24289,51.17,1,1,13.51,141.1,27611,123,-893,-89,906,2026-08-06-00-28.csv
309231,2316359,-46,24289,51.17,1,1,13.39,139.9,27619,123,-983,-45,992,2026-08-06-00-28.csv
309530,2316658,-50,24289,51.14,1,1,13.59,142.0,27628,154,-1014,-202,1046,2026-08-06-00-28.csv
309836,2316964,-54,24289,51.13,1,1,13.39,139.9,27636,40,-905,308,957,2026-08-06-00-28.csv
310135,2317263,-43,24289,51.14,1,1,13.72,143.3,27645,242,-1011,-221,1063,2026-08-06-00-28.csv
310441,2317569,-50,24289,51.12,1,1,13.49,140.8,27653,241,-918,-186,968,2026-08-06-00-28.csv
310751,2317879,-51,24289,51.1,1,1,13.72,143.3,27662,151,-1019,-141,1040,2026-08-06-00-28.csv
311069,2318197,-35,24289,51.11,1,1,12.24,127.8,27670,176,-993,-206,1029,2026-08-06-00-28.csv
311438,2318566,-34,24289,51.13,1,1,12.77,133.3,27680,235,-900,-269,969,2026-08-06-00-28.csv
311736,2318864,-39,24289,51.12,1,1,13.77,143.8,27689,95,-1209,-88,1216,2026-08-06-00-28.csv
312040,2319168,-37,24289,51.13,1,1,13.63,142.3,27697,173,-934,-268,987,2026-08-06-00-28.csv
312354,2319482,-25,24289,51.1,1,1,13.88,144.9,27707,145,-800,79,817,2026-08-06-00-28.csv
312665,2319793,-39,24289,51.1,1,1,13.86,144.7,27716,100,-1042,-178,1062,2026-08-06-00-28.csv
312966,2320094,-36,24289,51.08,1,1,13.68,142.9,27724,109,-944,-91,955,2026-08-06-00-28.csv
313271,2320399,-25,24289,51.1,1,1,13.86,144.7,27733,138,-1038,-134,1055,2026-08-06-00-28.csv
313578,2320706,-35,24289,51.06,1,1,13.9,145.2,27742,162,-919,-60,935,2026-08-06-00-28.csv
313883,2321011,-42,24289,51.06,1,1,13.81,144.2,27751,104,-1035,-26,1041,2026-08-06-00-28.csv
314188,2321316,-51,24289,51.05,1,1,13.53,141.3,27759,117,-994,-58,1002,2026-08-06-00-28.csv
314495,2321623,-29,24289,51.0,1,1,12.04,125.8,27767,173,-1020,-200,1054,2026-08-06-00-28.csv
314807,2321935,-25,24289,50.98,1,1,13.42,140.2,27776,88,-1071,-94,1078,2026-08-06-00-28.csv
315122,2322250,-33,24289,50.95,1,1,13.12,137.0,27784,161,-899,-166,928,2026-08-06-00-28.csv
315432,2322560,-29,24289,50.95,1,1,13.26,138.5,27793,147,-911,-71,925,2026-08-06-00-28.csv
315737,2322865,-23,24289,50.92,1,1,13.12,137.0,27801,335,-1003,-378,1123,2026-08-06-00-28.csv
316053,2323181,145,24289,50.93,1,1,13.3,138.9,27810,163,-916,-137,941,2026-08-06-00-28.csv
316423,2323551,477,24289,50.95,1,1,12.28,128.2,27820,98,-988,-35,993,2026-08-06-00-28.csv
316725,2323853,957,24289,50.97,1,1,13.12,137.0,27828,71,-1007,-31,1010,2026-08-06-00-28.csv
317035,2324163,2169,24289,50.98,1,1,13.07,136.5,27836,78,-1081,38,1084,2026-08-06-00-28.csv
317344,2324472,6652,24289,50.99,1,1,13.34,139.3,27845,172,-860,-167,893,2026-08-06-00-28.csv
317656,2324784,9839,24289,50.97,1,1,13.51,141.1,27854,103,-1020,-47,1026,2026-08-06-00-28.csv
317966,2325094,16256,24289,50.93,1,1,13.59,142.0,27863,221,-895,-179,939,2026-08-06-00-28.csv
318275,2325403,10297,24289,50.95,1,1,13.44,140.4,27871,121,-1029,-91,1040,2026-08-06-00-28.csv
318584,2325712,2919,24289,50.98,1,1,13.72,143.3,27880,114,-1028,-63,1036,2026-08-06-00-28.csv
318909,2326037,4066,24289,50.96,1,1,13.47,140.6,27889,75,-938,-21,941,2026-08-06-00-28.csv
319226,2326354,7279,24289,50.98,1,1,13.34,139.3,27898,97,-859,-116,873,2026-08-06-00-28.csv
319538,2326666,13393,24289,51.03,1,1,13.26,138.5,27907,44,-1071,-47,1073,2026-08-06-00-28.csv
319851,2326979,18104,24289,50.99,1,1,13.12,137.0,27915,148,-946,-123,966,2026-08-06-00-28.csv
320165,2327293,10629,24289,51.04,1,1,13.47,140.6,27924,81,-1131,-43,1134,2026-08-06-00-28.csv
320481,2327609,4145,24289,51.06,1,1,13.38,139.8,27933,136,-1107,-150,1126,2026-08-06-00-28.csv
320794,2327922,2922,24289,51.12,1,1,13.26,138.5,27942,81,-954,-159,971,2026-08-06-00-28.csv
321159,2328287,1050,24289,51.07,1,1,9.21,96.2,27949,214,-833,-248,895,2026-08-06-00-28.csv
321519,2328647,1174,24289,51.14,1,1,11.37,118.7,27957,77,-1099,-65,1103,2026-08-06-00-28.csv
321810,2328938,1849,24289,51.16,1,1,12.4,129.5,27965,-11,-805,173,823,2026-08-06-00-28.csv
322100,2329228,4243,24289,51.08,1,1,12.01,125.4,27972,81,-1076,-104,1084,2026-08-06-00-28.csv
322388,2329516,4047,24289,51.04,1,1,11.97,125.0,27979,104,-875,25,882,2026-08-06-00-28.csv
322682,2329810,4473,24289,51.05,1,1,12.16,127.0,27987,123,-963,-186,989,2026-08-06-00-28.csv
322975,2330103,7935,24289,51.02,1,1,11.97,125.0,27994,2,-1206,102,1210,2026-08-06-00-28.csv
323270,2330398,12052,24289,51.01,1,1,12.32,128.6,28002,145,-902,-225,941,2026-08-06-00-28.csv
323565,2330693,12231,24289,51.02,1,1,12.28,128.2,28009,74,-1000,54,1005,2026-08-06-00-28.csv
323863,2330991,11961,24289,51.02,1,1,12.56,131.1,28017,146,-866,-78,882,2026-08-06-00-28.csv
324158,2331286,12295,24289,51.02,1,1,12.81,133.8,28025,174,-970,-355,1047,2026-08-06-00-28.csv
324451,2331579,12095,24289,51.0,1,1,12.98,135.6,28033,164,-717,-5,735,2026-08-06-00-28.csv
324751,2331879,10185,24289,51.04,1,1,13.12,137.0,28041,158,-816,-94,836,2026-08-06-00-28.csv
325048,2332176,9911,24289,51.03,1,1,13.35,139.4,28049,118,-968,-108,981,2026-08-06-00-28.csv
325343,2332471,6795,24289,51.09,1,1,13.72,143.3,28058,230,-739,-173,793,2026-08-06-00-28.csv
325644,2332772,3604,24289,51.1,1,1,13.95,145.6,28067,192,-1108,-153,1135,2026-08-06-00-28.csv
325954,2333082,2424,24289,51.08,1,1,14.13,147.5,28076,65,-1031,12,1033,2026-08-06-00-28.csv
326307,2333435,1819,24289,51.13,1,1,12.82,133.9,28085,89,-1064,-60,1070,2026-08-06-00-28.csv
326598,2333726,-19,24289,51.13,1,1,14.17,148.0,28094,131,-987,-101,1001,2026-08-06-00-28.csv
326894,2334022,-78,24289,51.12,1,1,14.08,147.1,28103,173,-866,-99,889,2026-08-06-00-28.csv
327187,2334315,-60,24289,51.14,1,1,13.78,143.9,28111,28,-971,-9,972,2026-08-06-00-28.csv
327489,2334617,150,24289,51.19,1,1,13.95,145.6,28120,72,-1065,25,1068,2026-08-06-00-28.csv
327788,2334916,337,24289,51.21,1,1,13.68,142.9,28128,99,-1132,-44,1138,2026-08-06-00-28.csv
328085,2335213,592,24289,51.19,1,1,13.77,143.8,28137,135,-926,-57,937,2026-08-06-00-28.csv
328383,2335511,1851,24289,51.19,1,1,13.39,139.9,28145,123,-1054,-132,1069,2026-08-06-00-28.csv
328693,2335821,4712,24289,51.19,1,1,11.9,124.2,28153,110,-1004,-115,1016,2026-08-06-00-28.csv
328990,2336118,7731,24289,51.19,1,1,13.03,136.1,28161,31,-1074,-24,1075,2026-08-06-00-28.csv
329295,2336423,14718,24289,51.22,1,1,12.98,135.6,28169,113,-929,-104,942,2026-08-06-00-28.csv
