timestamp_ms,current_mA,voltage_mV,temperature_C,temperature_valid,wheel_speed_valid,wheel_speed_kmph,wheel_rpm,wheel_spoke_count,ax_x100,ay_x100,az_x100,amag_x100,gps_location_valid,gps_lat,gps_long,gps_alt_m,gps_speed_kmph,gps_hdop,gps_sats,gps_time_valid,gps_time_utc,gps_centisecond
632111,-45,24289,31.39,1,1,0.00,0.0,3978,130,-971,-65,982,1,43.6610860,-79.3949953,108.30,3.46,0.82,12,1,00:05:33,00
632377,-32,24289,31.40,1,1,0.00,0.0,3978,127,-971,-55,981,1,43.6610860,-79.3949953,108.30,3.46,0.82,12,1,00:05:33,00
632675,-50,24289,31.41,1,1,0.00,0.0,3978,128,-970,-60,980,1,43.6610850,-79.3950018,109.40,2.07,0.80,12,1,00:05:34,00
632976,-43,24289,31.40,1,1,0.00,0.0,3978,128,-970,-60,980,1,43.6610850,-79.3950018,109.40,2.07,0.80,12,1,00:05:34,00
633271,-43,24289,31.42,1,1,0.00,0.0,3978,129,-969,-62,980,1,43.6610850,-79.3950018,109.40,2.07,0.80,12,1,00:05:34,00
633566,-47,24289,31.41,1,1,0.00,0.0,3978,127,-971,-59,981,1,43.6610843,-79.3950080,110.50,1.33,0.75,12,1,00:05:35,00
633927,-40,24289,31.41,1,1,0.00,0.0,3978,131,-971,-61,982,1,43.6610843,-79.3950080,110.50,1.33,0.75,12,1,00:05:35,00
634216,-45,24289,31.42,1,1,0.00,0.0,3978,129,-970,-60,980,1,43.6610843,-79.3950080,110.50,1.33,0.75,12,1,00:05:35,00
634510,-40,24289,31.41,1,1,0.00,0.0,3978,129,-971,-61,981,1,43.6610878,-79.3950123,111.30,1.72,0.75,12,1,00:05:36,00
634803,-44,24289,31.41,1,1,0.00,0.0,3978,137,-970,-52,981,1,43.6610878,-79.3950123,111.30,1.72,0.75,12,1,00:05:36,00
635109,-50,24289,31.42,1,1,0.00,0.0,3978,145,-966,-77,979,1,43.6610878,-79.3950123,111.30,1.72,0.75,12,1,00:05:36,00
635383,-31,24289,31.43,1,1,0.00,0.0,3978,131,-969,-52,979,1,43.6610878,-79.3950123,111.30,1.72,0.75,12,1,00:05:36,00
635678,-49,24289,31.41,1,1,0.00,0.0,3978,135,-970,-62,981,1,43.6610872,-79.3950115,110.90,0.93,0.77,12,1,00:05:37,00
635974,-39,24289,31.42,1,1,0.00,0.0,3978,130,-970,-62,981,1,43.6610872,-79.3950115,110.90,0.93,0.77,12,1,00:05:37,00
636278,-43,24289,31.43,1,1,0.00,0.0,3978,133,-965,-66,976,1,43.6610872,-79.3950115,110.90,0.93,0.77,12,1,00:05:37,00
636573,-45,24289,31.42,1,1,0.00,0.0,3978,134,-970,-81,982,1,43.6610847,-79.3950053,110.10,2.15,0.78,12,1,00:05:38,00
636869,-43,24289,31.43,1,1,0.00,0.0,3978,131,-970,-64,981,1,43.6610847,-79.3950053,110.10,2.15,0.78,12,1,00:05:38,00
637167,-48,24289,31.42,1,1,0.00,0.0,3978,130,-969,-61,980,1,43.6610847,-79.3950053,110.10,2.15,0.78,12,1,00:05:38,00
637448,-38,24289,31.40,1,1,0.00,0.0,3978,131,-970,-63,980,1,43.6610852,-79.3950058,110.10,0.89,0.78,12,1,00:05:39,00
637752,-47,24289,31.41,1,1,0.00,0.0,3978,131,-969,-64,980,1,43.6610852,-79.3950058,109.40,0.89,0.82,12,1,00:05:39,00
638054,-39,24289,31.43,1,1,0.00,0.0,3978,129,-971,-59,982,1,43.6610852,-79.3950058,109.40,0.89,0.82,12,1,00:05:39,00
638354,-39,24289,31.43,1,1,0.00,0.0,3978,132,-969,-62,980,1,43.6610852,-79.3950058,109.40,0.89,0.82,12,1,00:05:39,00
638712,-46,24289,31.42,1,1,0.00,0.0,3978,131,-969,-60,980,1,43.6610808,-79.3950102,110.70,1.96,0.82,12,1,00:05:40,00
639010,-50,24289,31.42,1,1,0.00,0.0,3978,130,-969,-65,980,1,43.6610808,-79.3950102,110.70,1.96,0.82,12,1,00:05:40,00
639313,-41,24289,31.44,1,1,0.00,0.0,3978,131,-970,-60,981,1,43.6610808,-79.3950102,110.70,1.96,0.82,12,1,00:05:40,00
639611,-44,24289,31.42,1,1,0.00,0.0,3978,130,-970,-60,981,1,43.6610822,-79.3950195,111.70,3.57,0.78,12,1,00:05:41,00
639904,-43,24289,31.43,1,1,0.00,0.0,3978,130,-969,-60,980,1,43.6610822,-79.3950195,111.70,3.57,0.78,12,1,00:05:41,00
640207,-49,24289,31.43,1,1,0.00,0.0,3978,129,-969,-62,980,1,43.6610822,-79.3950195,111.70,3.57,0.78,12,1,00:05:41,00
640507,-40,24289,31.43,1,1,0.00,0.0,3978,129,-969,-60,980,1,43.6610870,-79.3950155,109.60,2.56,0.76,12,1,00:05:42,00
640806,-41,24289,31.43,1,1,0.00,0.0,3978,130,-971,-59,982,1,43.6610870,-79.3950155,109.60,2.56,0.76,12,1,00:05:42,00
641109,-40,24289,31.43,1,1,0.00,0.0,3978,129,-971,-60,981,1,43.6610870,-79.3950155,109.60,2.56,0.76,12,1,00:05:42,00
641391,-31,24289,31.43,1,1,0.00,0.0,3978,129,-971,-58,981,1,43.6610850,-79.3950093,109.60,1.41,0.76,12,1,00:05:43,00
641691,-38,24289,31.43,1,1,0.00,0.0,3978,133,-969,-61,980,1,43.6610850,-79.3950093,110.20,1.41,0.77,12,1,00:05:43,00
641995,-48,24289,31.45,1,1,0.00,0.0,3978,128,-970,-57,981,1,43.6610850,-79.3950093,110.20,1.41,0.77,12,1,00:05:43,00
642298,-44,24289,31.43,1,1,0.00,0.0,3978,133,-969,-61,980,1,43.6610850,-79.3950093,110.20,1.41,0.77,12,1,00:05:43,00
642599,-35,24289,31.42,1,1,0.00,0.0,3978,129,-971,-54,981,1,43.6610823,-79.3950025,110.80,2.13,0.83,12,1,00:05:44,00
642908,-42,24289,31.41,1,1,0.00,0.0,3978,130,-971,-50,981,1,43.6610823,-79.3950025,110.80,2.13,0.83,12,1,00:05:44,00
643212,-32,24289,31.43,1,1,0.00,0.0,3978,131,-971,-53,981,1,43.6610823,-79.3950025,110.80,2.13,0.83,12,1,00:05:44,00
643584,-44,24289,31.42,1,1,0.00,0.0,3978,134,-968,-69,980,1,43.6610800,-79.3950007,109.70,1.87,0.75,12,1,00:05:45,00
643889,-37,24289,31.41,1,1,0.00,0.0,3978,131,-970,-61,980,1,43.6610800,-79.3950007,109.70,1.87,0.75,12,1,00:05:45,00
644193,-45,24289,31.41,1,1,0.00,0.0,3978,151,-983,-79,998,1,43.6610800,-79.3950007,109.70,1.87,0.75,12,1,00:05:45,00
644489,-39,24289,31.41,1,1,0.00,0.0,3978,136,-966,-41,976,1,43.6610822,-79.3949893,109.70,4.63,0.75,12,1,00:05:46,00
644788,-52,24289,31.41,1,1,0.00,0.0,3978,142,-963,-57,975,1,43.6610822,-79.3949893,110.50,4.63,0.84,12,1,00:05:46,00
645094,-41,24289,31.40,1,1,0.00,0.0,3978,143,-971,-37,983,1,43.6610822,-79.3949893,110.50,4.63,0.84,12,1,00:05:46,00
645386,-29,24289,31.40,1,1,0.00,0.0,3978,79,-966,-135,978,1,43.6610897,-79.3949995,110.50,5.59,0.84,12,1,00:05:47,00
645702,-26,24289,31.40,1,1,0.00,0.0,3979,61,-964,-58,968,1,43.6610897,-79.3949995,111.00,5.59,0.90,12,1,00:05:47,00
646010,-40,24289,31.41,1,1,1.52,15.9,3980,139,-959,-75,972,1,43.6610897,-79.3949995,111.00,5.59,0.90,12,1,00:05:47,00
646315,-36,24289,31.39,1,1,1.52,15.9,3980,131,-964,-56,974,1,43.6610897,-79.3949995,111.00,5.59,0.90,12,1,00:05:47,00
646625,-36,24289,31.40,1,1,1.52,15.9,3980,115,-975,-52,984,1,43.6611065,-79.3950113,111.10,7.82,0.81,12,1,00:05:48,00
646931,-45,24289,31.39,1,1,1.52,15.9,3980,134,-975,-57,986,1,43.6611065,-79.3950113,111.10,7.82,0.81,12,1,00:05:48,00
647240,-46,24289,31.40,1,1,1.52,15.9,3980,152,-968,-85,983,1,43.6611065,-79.3950113,111.10,7.82,0.81,12,1,00:05:48,00
647552,-45,24289,31.39,1,1,1.52,15.9,3980,141,-982,-30,992,1,43.6611092,-79.3950015,110.70,2.74,0.85,12,1,00:05:49,00
647867,-39,24289,31.39,1,1,1.52,15.9,3980,134,-968,-41,978,1,43.6611092,-79.3950015,110.70,2.74,0.85,12,1,00:05:49,00
648177,-42,24289,31.40,1,1,0.00,0.0,3980,129,-978,-88,991,1,43.6611092,-79.3950015,110.70,2.74,0.85,12,1,00:05:49,00
648548,-33,24289,31.40,1,1,0.00,0.0,3980,97,-981,-62,987,1,43.6611080,-79.3949993,109.30,0.85,0.96,12,1,00:05:50,00
648890,-33,24289,31.40,1,1,0.00,0.0,3981,119,-964,-82,975,1,43.6611080,-79.3949993,109.30,0.85,0.96,12,1,00:05:50,00
649176,-28,24289,31.40,1,1,0.00,0.0,3981,116,-972,-78,981,1,43.6611080,-79.3949993,109.30,0.85,0.96,12,1,00:05:50,00
649449,-27,24289,31.40,1,1,0.70,7.3,3982,135,-967,-31,977,1,43.6611123,-79.3949975,109.30,1.35,0.96,12,1,00:05:51,00
649740,-39,24289,31.39,1,1,0.70,7.3,3982,172,-991,-42,1006,1,43.6611123,-79.3949975,111.40,1.35,0.85,12,1,00:05:51,00
650036,-42,24289,31.40,1,1,0.70,7.3,3982,130,-969,-89,982,1,43.6611123,-79.3949975,111.40,1.35,0.85,12,1,00:05:51,00
650322,-39,24289,31.39,1,1,0.70,7.3,3982,106,-978,-85,988,1,43.6611123,-79.3949975,111.40,1.35,0.85,12,1,00:05:51,00
650613,-40,24289,31.38,1,1,0.70,7.3,3982,118,-966,-79,976,1,43.6611133,-79.3949933,108.20,0.17,0.83,12,1,00:05:52,00
650905,-39,24289,31.40,1,1,0.70,7.3,3982,140,-973,-38,984,1,43.6611133,-79.3949933,108.20,0.17,0.83,12,1,00:05:52,00
651194,-40,24289,31.39,1,1,0.70,7.3,3982,128,-972,-65,983,1,43.6611133,-79.3949933,108.20,0.17,0.83,12,1,00:05:52,00
651482,-30,24289,31.39,1,1,0.00,0.0,3982,134,-970,-58,981,1,43.6611177,-79.3949893,108.20,1.46,0.83,12,1,00:05:53,00
651771,-39,24289,31.39,1,1,0.00,0.0,3982,127,-972,-51,982,1,43.6611177,-79.3949893,107.90,1.46,0.83,12,1,00:05:53,00
652069,-37,24289,31.37,1,1,0.00,0.0,3982,128,-969,-74,981,1,43.6611177,-79.3949893,107.90,1.46,0.83,12,1,00:05:53,00
652351,-30,24289,31.37,1,1,0.00,0.0,3982,132,-970,-61,981,1,43.6611177,-79.3949893,107.90,1.46,0.83,12,1,00:05:53,00
652639,-39,24289,31.37,1,1,0.00,0.0,3982,128,-968,-65,979,1,43.6611187,-79.3949958,108.90,2.85,0.83,12,1,00:05:54,00
652934,-35,24289,31.36,1,1,0.00,0.0,3982,135,-968,-62,979,1,43.6611187,-79.3949958,108.90,2.85,0.83,12,1,00:05:54,00
653295,-34,24289,31.37,1,1,0.00,0.0,3982,132,-969,-51,979,1,43.6611187,-79.3949958,108.90,2.85,0.83,12,1,00:05:54,00
653585,-38,24289,31.38,1,1,0.00,0.0,3982,126,-970,-58,980,1,43.6611235,-79.3949992,109.50,2.04,0.87,12,1,00:05:55,00
653874,-39,24289,31.38,1,1,0.00,0.0,3982,129,-971,-58,981,1,43.6611235,-79.3949992,109.50,2.04,0.87,12,1,00:05:55,00
654169,-40,24289,31.37,1,1,0.00,0.0,3982,131,-971,-57,981,1,43.6611235,-79.3949992,109.50,2.04,0.87,12,1,00:05:55,00
654442,-24,24289,31.36,1,1,0.00,0.0,3982,128,-970,-51,980,1,43.6611233,-79.3949882,109.50,2.67,0.87,12,1,00:05:56,00
654736,-37,24289,31.38,1,1,0.00,0.0,3982,129,-971,-59,981,1,43.6611233,-79.3949882,109.30,2.67,0.87,12,1,00:05:56,00
655030,-35,24289,31.38,1,1,0.00,0.0,3982,133,-970,-58,981,1,43.6611233,-79.3949882,109.30,2.67,0.87,12,1,00:05:56,00
655318,-41,24289,31.36,1,1,0.00,0.0,3982,130,-970,-59,980,1,43.6611233,-79.3949882,109.30,2.67,0.87,12,1,00:05:56,00
655617,-38,24289,31.37,1,1,0.00,0.0,3982,130,-971,-57,982,1,43.6611268,-79.3949740,108.30,3.24,0.86,12,1,00:05:57,00
655913,-44,24289,31.37,1,1,0.00,0.0,3982,130,-970,-56,980,1,43.6611268,-79.3949740,108.30,3.24,0.86,12,1,00:05:57,00
656212,-46,24289,31.37,1,1,0.00,0.0,3982,130,-970,-59,981,1,43.6611268,-79.3949740,108.30,3.24,0.86,12,1,00:05:57,00
656511,-35,24289,31.37,1,1,0.00,0.0,3982,134,-969,-63,980,1,43.6611233,-79.3949728,107.00,2.48,0.93,12,1,00:05:58,00
656802,-38,24289,31.36,1,1,0.00,0.0,3982,129,-969,-59,980,1,43.6611233,-79.3949728,107.00,2.48,0.93,12,1,00:05:58,00
657100,-34,24289,31.37,1,1,0.00,0.0,3982,129,-969,-57,979,1,43.6611233,-79.3949728,107.00,2.48,0.93,12,1,00:05:58,00
657380,-25,24289,31.37,1,1,0.00,0.0,3982,133,-971,-59,982,1,43.6611233,-79.3949728,107.00,2.48,0.93,12,1,00:05:58,00
657673,-37,24289,31.37,1,1,0.00,0.0,3982,130,-969,-62,980,1,43.6611227,-79.3949718,106.40,0.70,0.84,12,1,00:05:59,00
658028,-44,24289,31.35,1,1,0.00,0.0,3982,129,-970,-61,980,1,43.6611227,-79.3949718,106.40,0.70,0.84,12,1,00:05:59,00
658327,-36,24289,31.36,1,1,0.00,0.0,3982,127,-970,-63,981,1,43.6611227,-79.3949718,106.40,0.70,0.84,12,1,00:05:59,00
658620,-33,24289,31.35,1,1,0.00,0.0,3982,117,-968,-61,977,1,43.6611288,-79.3949702,103.70,2.46,0.83,12,1,00:06:00,00
658914,-37,24289,31.34,1,1,0.00,0.0,3982,134,-969,-62,980,1,43.6611288,-79.3949702,103.70,2.46,0.83,12,1,00:06:00,00
659208,-37,24289,31.35,1,1,0.00,0.0,3982,131,-969,-61,980,1,43.6611288,-79.3949702,103.70,2.46,0.83,12,1,00:06:00,00
659507,-31,24289,31.34,1,1,0.00,0.0,3982,135,-968,-58,979,1,43.6611253,-79.3949807,103.70,4.91,0.83,12,1,00:06:01,00
659805,-36,24289,31.34,1,1,0.00,0.0,3982,138,-969,-56,980,1,43.6611253,-79.3949807,102.70,4.91,0.83,12,1,00:06:01,00
660105,-36,24289,31.34,1,1,0.00,0.0,3982,129,-970,-59,980,1,43.6611253,-79.3949807,102.70,4.91,0.83,12,1,00:06:01,00
660405,-28,24289,31.35,1,1,0.00,0.0,3982,134,-968,-68,980,1,43.6611350,-79.3949920,102.70,5.28,0.83,12,1,00:06:02,00
660701,-32,24289,31.35,1,1,0.00,0.0,3982,135,-969,-58,980,1,43.6611350,-79.3949920,102.90,5.28,0.84,12,1,00:06:02,00
661002,-37,24289,31.34,1,1,0.00,0.0,3982,124,-970,-62,980,1,43.6611350,-79.3949920,102.90,5.28,0.84,12,1,00:06:02,00
