timestamp_ms,current_mA,voltage_mV,temperature_C,temperature_valid,wheel_speed_valid,wheel_speed_kmph,wheel_rpm,wheel_spoke_count,ax_x100,ay_x100,az_x100,amag_x100,gps_location_valid,gps_lat,gps_long,gps_alt_m,gps_speed_kmph,gps_hdop,gps_sats,gps_time_valid,gps_time_utc,gps_centisecond
4315144,20,24289,43.01,1,1,0.00,0.0,51283,128,-970,-53,980,1,43.6610718,-79.3949193,105.10,0.04,0.62,12,1,01:06:49,00
4315456,30,24289,43.01,1,1,0.00,0.0,51283,130,-969,-53,979,1,43.6610718,-79.3949193,105.10,0.04,0.62,12,1,01:06:49,00
4315873,29,24289,43.04,1,1,0.00,0.0,51283,134,-969,-53,980,1,43.6610718,-79.3949195,105.20,0.06,0.62,12,1,01:06:50,00
4316168,30,24289,43.02,1,1,0.00,0.0,51283,135,-970,-54,981,1,43.6610718,-79.3949195,105.20,0.06,0.62,12,1,01:06:50,00
4316465,22,24289,43.02,1,1,0.00,0.0,51283,128,-967,-55,977,1,43.6610718,-79.3949195,105.20,0.06,0.62,12,1,01:06:50,00
4316757,15,24289,43.03,1,1,0.00,0.0,51283,128,-975,-53,985,1,43.6610718,-79.3949200,105.20,0.11,0.62,12,1,01:06:51,00
4317056,18,24289,43.07,1,1,0.00,0.0,51283,134,-968,-69,979,1,43.6610718,-79.3949200,105.20,0.11,0.62,12,1,01:06:51,00
4317348,29,24289,43.10,1,1,0.00,0.0,51283,134,-968,-52,979,1,43.6610718,-79.3949200,105.20,0.11,0.62,12,1,01:06:51,00
4317653,13,24289,43.08,1,1,0.00,0.0,51283,132,-970,-57,981,1,43.6610720,-79.3949203,105.20,0.07,0.62,12,1,01:06:52,00
4317948,9,24289,43.09,1,1,0.00,0.0,51283,132,-969,-69,980,1,43.6610720,-79.3949203,105.20,0.07,0.62,12,1,01:06:52,00
4318245,7,24289,43.11,1,1,0.00,0.0,51283,135,-969,-54,980,1,43.6610720,-79.3949203,105.20,0.07,0.62,12,1,01:06:52,00
4318552,21,24289,43.13,1,1,0.00,0.0,51283,130,-971,-48,981,1,43.6610722,-79.3949205,105.20,0.13,0.62,12,1,01:06:53,00
4318849,4,24289,43.13,1,1,0.00,0.0,51283,135,-969,-55,979,1,43.6610722,-79.3949205,105.20,0.13,0.62,12,1,01:06:53,00
4319143,5,24289,43.15,1,1,0.00,0.0,51283,126,-971,-65,982,1,43.6610722,-79.3949205,105.20,0.13,0.62,12,1,01:06:53,00
4319440,7,24289,43.15,1,1,0.00,0.0,51283,133,-972,-64,983,1,43.6610722,-79.3949205,105.20,0.13,0.62,12,1,01:06:53,00
4319738,7,24289,43.17,1,1,0.00,0.0,51283,118,-970,-49,979,1,43.6610727,-79.3949207,105.20,0.07,0.63,12,1,01:06:54,00
4320042,11,24289,43.15,1,1,0.00,0.0,51283,126,-976,-50,985,1,43.6610727,-79.3949207,105.20,0.07,0.63,12,1,01:06:54,00
4320339,77,24289,43.16,1,1,0.00,0.0,51283,124,-971,-63,981,1,43.6610727,-79.3949207,105.20,0.07,0.63,12,1,01:06:54,00
4320708,1869,24289,43.16,1,1,0.00,0.0,51283,113,-971,-63,979,1,43.6610732,-79.3949207,105.40,0.20,0.60,12,1,01:06:55,00
4321011,4823,24289,43.19,1,1,0.00,0.0,51283,107,-973,-72,982,1,43.6610732,-79.3949207,105.40,0.20,0.60,12,1,01:06:55,00
4321307,8707,24289,43.18,1,1,0.00,0.0,51283,98,-971,-78,979,1,43.6610732,-79.3949207,105.40,0.20,0.60,12,1,01:06:55,00
4321607,13200,24289,43.20,1,1,0.00,0.0,51284,99,-974,-83,983,1,43.6610733,-79.3949210,105.40,0.11,0.60,12,1,01:06:56,00
4321900,18679,24289,43.18,1,1,1.09,11.4,51285,74,-976,-101,984,1,43.6610733,-79.3949210,105.40,0.11,0.61,12,1,01:06:56,00
4322200,23674,24289,43.18,1,1,2.05,21.5,51286,81,-976,-91,984,1,43.6610733,-79.3949210,105.40,0.11,0.61,12,1,01:06:56,00
4322502,24520,24289,43.24,1,1,2.47,25.8,51288,67,-975,-58,979,1,43.6610735,-79.3949205,105.40,0.17,0.61,12,1,01:06:57,00
4322810,24520,24289,43.21,1,1,3.26,34.0,51290,123,-954,-134,971,1,43.6610735,-79.3949205,105.40,0.17,0.59,12,1,01:06:57,00
4323108,305,24289,43.22,1,1,4.00,41.8,51293,154,-978,-90,994,1,43.6610735,-79.3949205,105.40,0.17,0.59,12,1,01:06:57,00
4323411,58,24289,43.25,1,1,4.04,42.2,51295,136,-963,-71,975,1,43.6610735,-79.3949205,105.40,0.17,0.59,12,1,01:06:57,00
4323715,1181,24289,43.22,1,1,4.68,48.9,51298,145,-985,-50,997,1,43.6610722,-79.3949203,105.50,0.69,0.62,12,1,01:06:58,00
4324016,3844,24289,43.28,1,1,4.57,47.8,51301,143,-987,-61,999,1,43.6610722,-79.3949203,105.50,0.69,0.62,12,1,01:06:58,00
4324321,7584,24289,43.27,1,1,4.82,50.3,51304,112,-942,-103,954,1,43.6610722,-79.3949203,105.50,0.69,0.62,12,1,01:06:58,00
4324624,11871,24289,43.32,1,1,4.92,51.4,51307,107,-966,-86,975,1,43.6610700,-79.3949205,105.50,0.96,0.62,12,1,01:06:59,00
4324929,17118,24289,43.32,1,1,5.60,58.5,51311,101,-953,-104,964,1,43.6610700,-79.3949205,105.60,0.96,0.62,12,1,01:06:59,00
4325230,18231,24289,43.32,1,1,4.46,46.6,51314,134,-984,-103,999,1,43.6610700,-79.3949205,105.60,0.96,0.62,12,1,01:06:59,00
4325598,-55,24289,43.37,1,1,5.12,53.5,51318,118,-975,-120,989,1,43.6610648,-79.3949207,105.60,2.07,0.62,12,1,01:07:00,00
4325893,-16,24289,43.38,1,1,6.49,67.8,51322,147,-899,51,912,1,43.6610648,-79.3949207,105.70,2.07,0.62,12,1,01:07:00,00
4326199,131,24289,43.39,1,1,4.90,51.2,51325,104,-996,-169,1016,1,43.6610648,-79.3949207,105.70,2.07,0.62,12,1,01:07:00,00
4326499,1004,24289,43.36,1,1,4.99,52.1,51328,169,-926,-104,947,1,43.6610648,-79.3949207,105.70,2.07,0.62,12,1,01:07:00,00
4326800,3665,24289,43.43,1,1,6.72,70.2,51332,160,-985,-175,1013,1,43.6610642,-79.3949187,105.70,0.54,0.62,12,1,01:07:01,00
4327107,7470,24289,43.42,1,1,6.90,72.0,51337,96,-955,-87,963,1,43.6610642,-79.3949187,105.70,0.54,0.62,12,1,01:07:01,00
4327411,12574,24289,43.46,1,1,5.28,55.1,51340,42,-953,-28,955,1,43.6610642,-79.3949187,105.70,0.54,0.62,12,1,01:07:01,00
4327717,19343,24289,43.44,1,1,7.10,74.2,51345,110,-959,-67,968,1,43.6610688,-79.3949180,105.70,2.04,0.67,12,1,01:07:02,00
4328024,24163,24289,43.44,1,1,5.38,56.2,51348,164,-951,-28,966,1,43.6610688,-79.3949180,105.70,2.04,0.67,12,1,01:07:02,00
4328331,24520,24289,43.47,1,1,7.19,75.1,51353,80,-1024,41,1028,1,43.6610688,-79.3949180,105.70,2.04,0.67,12,1,01:07:02,00
4328633,24520,24289,43.50,1,1,6.94,72.5,51357,177,-999,-224,1039,1,43.6610857,-79.3949155,104.30,6.13,0.63,12,1,01:07:03,00
4328943,24520,24289,43.48,1,1,6.84,71.4,51362,203,-958,-61,981,1,43.6610857,-79.3949155,104.30,6.13,0.63,12,1,01:07:03,00
4329265,24520,24289,43.54,1,1,4.89,51.0,51365,159,-990,-22,1003,1,43.6610857,-79.3949155,104.30,6.13,0.63,12,1,01:07:03,00
4329569,24520,24288,43.50,1,1,4.69,49.0,51368,202,-932,-66,956,1,43.6610852,-79.3949138,104.30,1.02,0.63,12,1,01:07:04,00
4329883,24520,24289,43.55,1,1,4.31,45.0,51371,124,-952,5,960,1,43.6610852,-79.3949138,102.80,1.02,0.63,12,1,01:07:04,00
4330193,24520,24289,43.54,1,1,5.19,54.2,51374,176,-952,-84,972,1,43.6610852,-79.3949138,102.80,1.02,0.63,12,1,01:07:04,00
4330569,24520,24283,43.58,1,1,3.51,36.7,51377,165,-976,-17,990,1,43.6610815,-79.3949108,102.80,1.80,0.75,12,1,01:07:05,00
4330876,24520,24278,43.54,1,1,3.91,40.8,51379,148,-984,-26,996,1,43.6610815,-79.3949108,102.80,1.80,0.75,12,1,01:07:05,00
4331178,24520,24262,43.57,1,1,3.97,41.4,51382,122,-993,-5,1000,1,43.6610815,-79.3949108,102.80,1.80,0.75,12,1,01:07:05,00
4331496,24520,24267,43.59,1,1,3.42,35.7,51384,149,-962,-81,977,1,43.6610780,-79.3949000,102.80,4.80,0.75,12,1,01:07:06,00
4331809,24520,24269,43.63,1,1,3.22,33.7,51386,147,-975,-58,988,1,43.6610780,-79.3949000,101.40,4.80,0.69,12,1,01:07:06,00
4332118,24520,24268,43.64,1,1,3.03,31.6,51388,147,-939,-47,952,1,43.6610780,-79.3949000,101.40,4.80,0.69,12,1,01:07:06,00
4332426,24520,24270,43.67,1,1,2.84,29.6,51390,145,-977,-37,989,1,43.6610780,-79.3949000,101.40,4.80,0.69,12,1,01:07:06,00
4332737,24520,24273,43.67,1,1,2.67,27.9,51391,146,-972,-37,983,1,43.6610740,-79.3948763,103.10,7.11,0.68,12,1,01:07:07,00
4333046,24520,24272,43.70,1,1,2.42,25.3,51393,129,-985,-36,995,1,43.6610740,-79.3948763,103.10,7.11,0.68,12,1,01:07:07,00
4333357,24520,24277,43.74,1,1,2.50,26.1,51395,146,-949,-61,962,1,43.6610740,-79.3948763,103.10,7.11,0.68,12,1,01:07:07,00
4333668,24520,24267,43.71,1,1,2.05,21.4,51396,143,-968,-65,981,1,43.6610793,-79.3948588,102.80,5.80,0.62,12,1,01:07:08,00
4333976,24520,24275,43.80,1,1,2.28,23.8,51397,156,-956,-73,971,1,43.6610793,-79.3948588,102.80,5.80,0.62,12,1,01:07:08,00
4334291,-1721,24289,43.77,1,1,1.95,20.3,51399,201,-962,-39,984,1,43.6610793,-79.3948588,102.80,5.80,0.62,12,1,01:07:08,00
4334607,-230,24289,43.83,1,1,1.95,20.3,51399,179,-965,-37,983,1,43.6610887,-79.3948420,101.90,6.20,0.66,12,1,01:07:09,00
4334921,-182,24289,43.81,1,1,1.05,11.0,51400,171,-966,-46,982,1,43.6610887,-79.3948420,101.90,6.20,0.66,12,1,01:07:09,00
4335237,5251,24289,43.83,1,1,1.05,11.0,51400,116,-971,-65,980,1,43.6610887,-79.3948420,101.90,6.20,0.66,12,1,01:07:09,00
4335615,13037,24289,43.87,1,1,1.05,11.0,51400,96,-973,-78,981,1,43.6611037,-79.3948163,101.80,10.17,0.68,12,1,01:07:10,00
4335933,-1040,24289,43.90,1,1,1.05,11.0,51400,127,-970,-63,980,1,43.6611037,-79.3948163,101.80,10.17,0.68,12,1,01:07:10,00
4336246,-936,24289,43.96,1,1,1.05,11.0,51400,129,-969,-65,980,1,43.6611037,-79.3948163,101.80,10.17,0.68,12,1,01:07:10,00
4336563,-819,24289,43.99,1,1,1.05,11.0,51400,124,-971,-64,981,1,43.6611132,-79.3947928,101.80,7.13,0.68,12,1,01:07:11,00
4336876,-662,24289,44.00,1,1,0.00,0.0,51400,124,-969,-65,979,1,43.6611132,-79.3947928,101.80,7.13,0.68,12,1,01:07:11,00
4337190,758,24289,44.08,1,1,0.00,0.0,51400,118,-972,-62,981,1,43.6611132,-79.3947928,101.80,7.13,0.68,12,1,01:07:11,00
4337513,-583,24289,44.09,1,1,0.00,0.0,51400,134,-967,-59,978,1,43.6611160,-79.3947782,101.80,3.89,0.68,12,1,01:07:12,00
4337862,-513,24289,44.15,1,1,0.00,0.0,51400,119,-975,-69,985,1,43.6611160,-79.3947782,101.60,3.89,0.66,12,1,01:07:12,00
4338159,-469,24289,44.20,1,1,0.00,0.0,51400,129,-969,-68,980,1,43.6611160,-79.3947782,101.60,3.89,0.66,12,1,01:07:12,00
4338450,-414,24289,44.22,1,1,0.00,0.0,51400,121,-970,-66,980,1,43.6611230,-79.3947710,101.60,4.22,0.66,12,1,01:07:13,00
4338746,408,24289,44.26,1,1,0.00,0.0,51400,132,-973,-59,984,1,43.6611230,-79.3947710,101.50,4.22,0.68,12,1,01:07:13,00
4339044,-349,24289,44.26,1,1,0.00,0.0,51400,135,-972,-61,983,1,43.6611230,-79.3947710,101.50,4.22,0.68,12,1,01:07:13,00
4339340,-315,24289,44.32,1,1,0.00,0.0,51400,130,-970,-62,981,1,43.6611230,-79.3947710,101.50,4.22,0.68,12,1,01:07:13,00
4339639,-284,24289,44.36,1,1,0.00,0.0,51400,124,-970,-58,980,1,43.6611302,-79.3947543,100.30,6.30,0.62,12,1,01:07:14,00
4339939,51,24289,44.40,1,1,0.00,0.0,51400,119,-973,-59,982,1,43.6611302,-79.3947543,100.30,6.30,0.62,12,1,01:07:14,00
4340239,1685,24289,44.45,1,1,0.00,0.0,51400,116,-972,-67,981,1,43.6611302,-79.3947543,100.30,6.30,0.62,12,1,01:07:14,00
4340598,5521,24289,44.48,1,1,0.00,0.0,51400,123,-971,-66,981,1,43.6611313,-79.3947458,100.80,1.50,0.62,12,1,01:07:15,00
4340891,12105,24289,44.49,1,1,0.00,0.0,51400,128,-970,-66,981,1,43.6611313,-79.3947458,100.80,1.50,0.62,12,1,01:07:15,00
4341188,-195,24289,44.53,1,1,0.00,0.0,51400,153,-972,-49,985,1,43.6611313,-79.3947458,100.80,1.50,0.62,12,1,01:07:15,00
4341489,-182,24289,44.60,1,1,0.00,0.0,51400,123,-971,-66,981,1,43.6611335,-79.3947435,100.80,1.48,0.62,12,1,01:07:16,00
4341783,-173,24289,44.62,1,1,0.00,0.0,51400,145,-967,-51,979,1,43.6611335,-79.3947435,101.00,1.48,0.62,12,1,01:07:16,00
4342081,-168,24289,44.69,1,1,0.00,0.0,51400,104,-976,-78,984,1,43.6611335,-79.3947435,101.00,1.48,0.62,12,1,01:07:16,00
4342389,-159,24289,44.69,1,1,0.00,0.0,51400,122,-982,-77,993,1,43.6611363,-79.3947403,101.00,0.87,0.62,12,1,01:07:17,00
4342690,-148,24289,44.74,1,1,0.00,0.0,51400,124,-983,-65,993,1,43.6611363,-79.3947403,100.20,0.87,0.69,12,1,01:07:17,00
4342985,-141,24289,44.80,1,1,0.00,0.0,51400,129,-971,-88,983,1,43.6611363,-79.3947403,100.20,0.87,0.69,12,1,01:07:17,00
4343279,-133,24289,44.84,1,1,0.00,0.0,51400,131,-967,-52,977,1,43.6611363,-79.3947403,100.20,0.87,0.69,12,1,01:07:17,00
4343573,-116,24289,44.84,1,1,0.00,0.0,51400,146,-955,-49,967,1,43.6611402,-79.3947415,100.60,0.50,0.64,12,1,01:07:18,00
4343877,-120,24289,44.88,1,1,0.00,0.0,51400,144,-970,-80,984,1,43.6611402,-79.3947415,100.60,0.50,0.64,12,1,01:07:18,00
4344179,-109,24289,44.94,1,1,0.00,0.0,51400,136,-967,-58,978,1,43.6611402,-79.3947415,100.60,0.50,0.64,12,1,01:07:18,00
4344483,-101,24289,44.99,1,1,0.00,0.0,51400,104,-986,-83,995,1,43.6611422,-79.3947413,99.90,0.81,0.70,12,1,01:07:19,00
4344781,-104,24289,45.05,1,1,0.00,0.0,51400,137,-954,-109,970,1,43.6611422,-79.3947413,99.90,0.81,0.70,12,1,01:07:19,00
4345088,-94,24289,45.07,1,1,0.00,0.0,51400,112,-977,-71,986,1,43.6611422,-79.3947413,99.90,0.81,0.70,12,1,01:07:19,00
4345451,-92,24289,45.11,1,1,0.00,0.0,51400,134,-972,-71,984,1,43.6611448,-79.3947443,99.90,0.59,0.70,12,1,01:07:20,00
4345752,-87,24289,45.14,1,1,0.00,0.0,51400,145,-967,-53,979,1,43.6611448,-79.3947443,100.40,0.59,0.64,12,1,01:07:20,00
4346052,-95,24289,45.17,1,1,0.00,0.0,51400,138,-966,-45,976,1,43.6611448,-79.3947443,100.40,0.59,0.64,12,1,01:07:20,00
4346351,-80,24289,45.22,1,1,0.00,0.0,51400,122,-971,-60,981,1,43.6611448,-79.3947443,100.40,0.59,0.64,12,1,01:07:20,00
4346656,-77,24289,45.19,1,1,0.00,0.0,51400,121,-969,-77,979,1,43.6611403,-79.3947512,101.40,3.70,0.64,12,1,01:07:21,00
4346954,-84,24289,45.19,1,1,0.00,0.0,51400,110,-974,-71,983,1,43.6611403,-79.3947512,101.40,3.70,0.64,12,1,01:07:21,00
4347256,-76,24289,45.19,1,1,0.00,0.0,51400,130,-969,-52,979,1,43.6611403,-79.3947512,101.40,3.70,0.64,12,1,01:07:21,00
4347561,-62,24289,45.19,1,1,0.00,0.0,51400,138,-968,-69,980,1,43.6611388,-79.3947563,101.70,1.09,0.64,12,1,01:07:22,00
4347870,-62,24289,45.22,1,1,0.00,0.0,51400,124,-970,-65,980,1,43.6611388,-79.3947563,101.70,1.09,0.64,12,1,01:07:22,00
4348169,-65,24289,45.18,1,1,0.00,0.0,51400,121,-972,-53,981,1,43.6611388,-79.3947563,101.70,1.09,0.64,12,1,01:07:22,00
4348473,-63,24289,45.25,1,1,0.00,0.0,51400,127,-970,-62,980,1,43.6611418,-79.3947577,101.70,0.78,0.65,12,1,01:07:23,00
4348782,-53,24289,45.28,1,1,0.00,0.0,51400,130,-971,-64,982,1,43.6611418,-79.3947577,101.70,0.78,0.65,12,1,01:07:23,00
4349088,-58,24289,45.28,1,1,0.00,0.0,51400,123,-971,-64,981,1,43.6611418,-79.3947577,101.70,0.78,0.65,12,1,01:07:23,00
4349396,-67,24289,45.29,1,1,0.00,0.0,51400,125,-969,-65,979,1,43.6611432,-79.3947602,101.70,0.72,0.65,12,1,01:07:24,00
4349708,-70,24289,45.29,1,1,0.00,0.0,51400,128,-972,-67,983,1,43.6611432,-79.3947602,103.50,0.72,0.65,12,1,01:07:24,00
4350015,-64,24289,45.34,1,1,0.00,0.0,51400,111,-972,-60,980,1,43.6611432,-79.3947602,103.50,0.72,0.65,12,1,01:07:24,00
4350384,-67,24289,45.29,1,1,0.00,0.0,51400,112,-967,-71,976,1,43.6611383,-79.3947668,103.50,3.61,0.65,12,1,01:07:25,00
4350685,-67,24289,45.33,1,1,0.00,0.0,51400,116,-965,-61,974,1,43.6611383,-79.3947668,103.40,3.61,0.71,12,1,01:07:25,00
4350994,-62,24289,45.28,1,1,0.00,0.0,51400,133,-969,-53,980,1,43.6611383,-79.3947668,103.40,3.61,0.71,12,1,01:07:25,00
4351305,-63,24289,45.32,1,1,0.00,0.0,51400,122,-952,-77,963,1,43.6611360,-79.3947682,103.40,0.54,0.71,12,1,01:07:26,00
4351610,-48,24289,45.23,1,1,0.00,0.0,51400,121,-967,-62,977,1,43.6611360,-79.3947682,103.60,0.54,0.66,12,1,01:07:26,00
4351917,-67,24289,45.28,1,1,0.00,0.0,51400,137,-968,-68,980,1,43.6611360,-79.3947682,103.60,0.54,0.66,12,1,01:07:26,00
4352223,-51,24289,45.24,1,1,0.00,0.0,51400,122,-971,-50,980,1,43.6611360,-79.3947682,103.60,0.54,0.66,12,1,01:07:26,00
4352530,-37,24289,45.26,1,1,0.00,0.0,51400,127,-972,-60,982,1,43.6611332,-79.3947617,103.60,0.41,0.62,12,1,01:07:27,00
4352835,-43,24289,45.25,1,1,0.00,0.0,51400,126,-972,-62,982,1,43.6611332,-79.3947617,103.60,0.41,0.62,12,1,01:07:27,00
4353151,-46,24289,45.19,1,1,0.00,0.0,51400,125,-970,-62,980,1,43.6611332,-79.3947617,103.60,0.41,0.62,12,1,01:07:27,00
4353459,-36,24289,45.23,1,1,0.00,0.0,51400,137,-968,-68,980,1,43.6611370,-79.3947587,103.60,0.20,0.62,12,1,01:07:28,00
4353775,-44,24289,45.21,1,1,0.00,0.0,51400,132,-970,-63,981,1,43.6611370,-79.3947587,102.50,0.20,0.62,12,1,01:07:28,00
4354085,-23,24289,45.20,1,1,0.00,0.0,51400,131,-969,-71,980,1,43.6611370,-79.3947587,102.50,0.20,0.62,12,1,01:07:28,00
4354399,-43,24289,45.23,1,1,0.00,0.0,51400,122,-973,-60,983,1,43.6611402,-79.3947543,102.50,0.09,0.62,12,1,01:07:29,00
4354709,-43,24289,45.22,1,1,0.00,0.0,51400,126,-970,-77,981,1,43.6611402,-79.3947543,102.80,0.09,0.64,12,1,01:07:29,00
4355022,-38,24289,45.22,1,1,0.00,0.0,51400,128,-969,-66,980,1,43.6611402,-79.3947543,102.80,0.09,0.64,12,1,01:07:29,00
4355400,-34,24289,45.21,1,1,0.00,0.0,51400,129,-971,-62,981,1,43.6611425,-79.3947523,102.80,0.04,0.64,12,1,01:07:30,00
4355715,-31,24289,45.28,1,1,0.00,0.0,51400,129,-971,-66,981,1,43.6611425,-79.3947523,102.60,0.04,0.63,12,1,01:07:30,00
4356024,-23,24289,45.28,1,1,0.00,0.0,51400,125,-969,-64,979,1,43.6611425,-79.3947523,102.60,0.04,0.63,12,1,01:07:30,00
4356334,-48,24289,45.30,1,1,0.00,0.0,51400,123,-970,-61,980,1,43.6611425,-79.3947523,102.60,0.04,0.63,12,1,01:07:30,00
4356642,-41,24289,45.29,1,1,0.00,0.0,51400,123,-970,-63,980,1,43.6611437,-79.3947537,103.10,0.07,0.61,12,1,01:07:31,00
4356952,-48,24289,45.31,1,1,0.00,0.0,51400,126,-970,-65,980,1,43.6611437,-79.3947537,103.10,0.07,0.61,12,1,01:07:31,00
4357261,-42,24289,45.36,1,1,0.00,0.0,51400,126,-982,-55,992,1,43.6611437,-79.3947537,103.10,0.07,0.61,12,1,01:07:31,00
4357578,-27,24289,45.40,1,1,0.00,0.0,51400,132,-971,-60,982,1,43.6611433,-79.3947535,103.30,0.13,0.60,12,1,01:07:32,00
4357888,-40,24289,45.43,1,1,0.00,0.0,51400,124,-969,-68,980,1,43.6611433,-79.3947535,103.30,0.13,0.60,12,1,01:07:32,00
4358204,-43,24289,45.50,1,1,0.00,0.0,51400,118,-971,-74,981,1,43.6611433,-79.3947535,103.30,0.13,0.60,12,1,01:07:32,00
4358519,-29,24289,45.50,1,1,0.00,0.0,51400,133,-968,-67,980,1,43.6611430,-79.3947533,103.30,0.02,0.60,12,1,01:07:33,00
4358833,-25,24289,45.50,1,1,0.00,0.0,51400,136,-971,-73,983,1,43.6611430,-79.3947533,103.50,0.02,0.60,12,1,01:07:33,00
4359153,-31,24289,45.51,1,1,0.00,0.0,51400,126,-966,-34,974,1,43.6611430,-79.3947533,103.50,0.02,0.60,12,1,01:07:33,00
4359470,-36,24289,45.48,1,1,0.00,0.0,51400,131,-973,-86,986,1,43.6611430,-79.3947530,103.50,0.11,0.60,12,1,01:07:34,00
4359793,-37,24289,45.55,1,1,0.00,0.0,51400,88,-928,131,941,1,43.6611430,-79.3947530,103.50,0.11,0.62,12,1,01:07:34,00
4360157,-40,24289,45.46,1,1,0.00,0.0,51400,132,-971,-77,983,1,43.6611430,-79.3947530,103.50,0.11,0.62,12,1,01:07:34,00
4360512,-28,24289,45.48,1,1,0.00,0.0,51400,130,-971,-69,982,1,43.6611435,-79.3947528,103.50,0.22,0.62,12,1,01:07:35,00
4360803,-35,24289,45.41,1,1,0.00,0.0,51400,124,-971,-57,981,1,43.6611435,-79.3947528,103.70,0.22,0.63,12,1,01:07:35,00
4361094,-37,24289,45.41,1,1,0.00,0.0,51400,131,-968,-78,980,1,43.6611435,-79.3947528,103.70,0.22,0.63,12,1,01:07:35,00
4361393,-37,24289,45.45,1,1,0.00,0.0,51400,122,-969,-74,979,1,43.6611435,-79.3947528,103.70,0.22,0.63,12,1,01:07:35,00
4361686,-44,24289,45.41,1,1,0.00,0.0,51400,139,-968,-67,980,1,43.6611440,-79.3947532,104.00,0.09,0.61,12,1,01:07:36,00
4361984,-39,24289,45.41,1,1,0.00,0.0,51400,122,-971,-67,981,1,43.6611440,-79.3947532,104.00,0.09,0.61,12,1,01:07:36,00
4362280,-35,24289,45.44,1,1,0.00,0.0,51400,125,-969,-69,979,1,43.6611440,-79.3947532,104.00,0.09,0.61,12,1,01:07:36,00
4362584,-24,24289,45.43,1,1,0.00,0.0,51400,130,-969,-68,980,1,43.6611448,-79.3947532,104.20,0.06,0.61,12,1,01:07:37,00
4362875,-25,24289,45.47,1,1,0.00,0.0,51400,127,-972,-66,982,1,43.6611448,-79.3947532,104.20,0.06,0.61,12,1,01:07:37,00
4363174,-31,24289,45.52,1,1,0.00,0.0,51400,124,-968,-74,979,1,43.6611448,-79.3947532,104.20,0.06,0.61,12,1,01:07:37,00
4363468,-28,24289,45.53,1,1,0.00,0.0,51400,144,-970,-63,982,1,43.6611448,-79.3947532,104.20,0.06,0.61,12,1,01:07:37,00
4363769,-35,24289,45.54,1,1,0.00,0.0,51400,128,-967,-62,977,1,43.6611447,-79.3947537,104.60,0.02,0.57,12,1,01:07:38,00
4364074,-19,24289,45.56,1,1,0.00,0.0,51400,124,-967,-69,978,1,43.6611447,-79.3947537,104.60,0.02,0.57,12,1,01:07:38,00
4364369,-27,24289,45.63,1,1,0.00,0.0,51400,117,-971,-69,981,1,43.6611447,-79.3947537,104.60,0.02,0.57,12,1,01:07:38,00
4364674,-28,24289,45.64,1,1,0.00,0.0,51400,131,-968,-69,979,1,43.6611447,-79.3947537,104.90,0.09,0.60,12,1,01:07:39,00
4364975,-24,24289,45.66,1,1,0.00,0.0,51400,124,-971,-62,981,1,43.6611447,-79.3947537,104.90,0.09,0.60,12,1,01:07:39,00
4365339,-29,24289,45.69,1,1,0.00,0.0,51400,123,-971,-70,981,1,43.6611447,-79.3947537,104.90,0.09,0.60,12,1,01:07:39,00
